Unnamed: 0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
"HHU0,LH03",13.37685550034508,13.355071839646534,13.330867875751359,13.30397490951321,13.274093376126501,13.240891329076018,13.20400138373913,13.163012369729865,13.117466607686108,13.066862387384642,13.01063890932405,12.948161257389867,12.878739742800423,12.80162105350803,12.715925474265275,12.62068001927449,12.514889707546907,12.397375657391354,12.266702122137458,12.121520966771328,11.960414319971381,11.781229661066268,11.581836352297948,11.360881826371811,11.11556261593294,10.841604341422745,10.537843371701216,10.202750987928612,9.827293524519655,9.407380094528385,8.949398408852456,8.439893848533579,7.856249645087726,7.222133688651886,6.543493638233183,5.740157806549072,4.830133374023438,3.934816406250001,2.8949999999999996,1.5
"HHU0,LL03",13.37685550034508,13.355071839646534,13.330867875751359,13.30397490951321,13.274093376126501,13.240891329076018,13.20400138373913,13.163012369729865,13.117466607686108,13.066862387384642,13.01063890932405,12.948161257389867,12.878739742800423,12.80162105350803,12.715925474265275,12.62068001927449,12.514889707546907,12.397375657391354,12.266702122137458,12.121520966771328,11.960414319971381,11.781229661066268,11.581836352297948,11.360881826371811,11.11556261593294,10.841604341422745,10.537843371701216,10.202750987928612,9.827293524519655,9.407380094528385,8.949398408852456,8.439893848533579,7.856249645087726,7.222133688651886,6.543493638233183,5.740157806549072,4.830133374023438,3.934816406250001,2.8949999999999996,1.5
"HLU0,HH01",13.778830445752764,13.757046803922826,13.732843048401232,13.705949887844943,13.676068062375249,13.642866639309085,13.605976842191906,13.56498641113502,13.519441391349158,13.468839587645947,13.412612759667008,13.350132534766367,13.280719948012655,13.203600015445737,13.117886660431436,13.02265701484933,12.916892189941896,12.799326093070963,12.668637840591744,12.523576630286344,12.362411705633782,12.183019107001877,11.98390234730709,11.763177857545351,11.517108503232016,11.243225869857566,10.94098463196535,10.604604111709088,10.226926086774604,9.811447066603586,9.354795505170166,8.835192850272463,8.256149087014276,7.64021844156542,6.937346806212426,6.112178924713135,5.276715625,4.3631875,3.295,1.9
"HLU0,HL01",14.128040625801301,14.106256982319273,14.082053225678852,14.055160069414033,14.025278243099653,13.992076811672492,13.955187022535782,13.914196603062456,13.868651557956216,13.818049748801347,13.761822977905984,13.699342722017287,13.629930038722403,13.552810242779145,13.467096988474657,13.371866981917966,13.266102214237474,13.148536830918527,13.017847928497556,12.872785706431753,12.711622894717523,12.532230845241976,12.33310925083603,12.11238720284112,11.866326155507476,11.592432227935449,11.290176387327193,10.953831789549401,10.576150167224938,10.16051304995252,9.704009667097857,9.18449713843257,8.605160405723934,7.988682519938751,7.288925477881431,6.4614880972290045,5.6255201171875004,4.70884375,3.61,1.9
"HLU0,LH01",13.5350029793586,13.513219676705702,13.489015634662467,13.462121976551574,13.432241120828696,13.399040019481193,13.36214795222575,13.321158533781562,13.275617516552483,13.225010618485793,13.168779191668342,13.106313053341506,13.036899634154873,12.959750815612338,12.874060663112996,12.778874282487,12.673028718931342,12.555431983084778,12.42493559917682,12.279796025463678,12.118287445361341,11.939314279361168,11.740605718905684,11.518699516552426,11.272653131077988,11.001228300222177,10.697107754860923,10.35697787656799,9.986012711170488,9.573314017312198,9.10056221252106,8.586928287808028,8.037229846968879,7.386527823304748,6.649408032958986,5.9242012890625,5.081949999999999,3.9520000000000004,2.98,1.9
"HLU0,LL01",13.603816371120306,13.582032918868352,13.557829006787943,13.530935565465242,13.501054276485911,13.467853042934873,13.430961981348691,13.389972092707817,13.344429318403465,13.293824710471668,13.237595262545687,13.175122857432962,13.105709948957557,13.028573876819783,12.942873185510445,12.847667936637789,12.741858463590345,12.624274436248339,12.49369301940668,12.348589997902238,12.187232365346865,12.008070508533791,11.809185960802784,11.587805677873908,11.341737182072476,11.069227240030278,10.76595905535437,10.427467736730666,10.05350184918198,9.639596291996497,9.174018476355283,8.657584523620367,8.095003411731064,7.459997365535068,6.737573432273866,5.9679951000976565,5.121071875,4.10275,3.0700000000000003,1.9
"HLU0,HH02",13.778545296090982,13.756761615420059,13.732557881693694,13.705664786298616,13.675782866771396,13.642581377098853,13.605691826466423,13.564701351806798,13.519155848149637,13.46855449523365,13.412328345841358,13.349846672652962,13.280433740509485,13.203317097971265,13.117602022262147,13.022366763981397,12.9166097126902,12.799049596660671,12.668340619383635,12.523282277634209,12.362158631984027,12.182729356768535,11.983553390717761,11.762949717271546,11.516914558296218,11.242753644745997,10.94064174273274,10.604759153423476,10.22642991125308,9.810320393915202,9.355732147853352,8.83573099216386,8.253072353743118,7.639927485347082,6.944786776981353,6.105126081085205,5.2719280029296876,4.3631875,3.295,1.9
"HLU0,HL02",14.106686964657985,14.084903276695304,14.060699543981407,14.033806463106796,14.003924530671906,13.970723020175123,13.933833512047881,13.892843049428201,13.847297447799471,13.796696142447473,13.740470162922355,13.677988263919108,13.608575143742915,13.531459113861422,13.445743976853763,13.350507480897639,13.244751477453393,13.12719317529483,12.996480655849147,12.851421146228562,12.690305787504363,12.510872801491008,12.311682236383954,12.091097172856136,11.845078754044085,11.570866451184513,11.268757523647867,10.932971113362807,10.554566302820033,10.138299615386716,9.683769685635896,9.164111301731307,8.580769780375563,7.967606017809684,7.272484084786415,6.432449239349365,5.599089868164063,4.69084375,3.61,1.9
"HLU0,LH02",13.649564655681878,13.627781088176222,13.60357741856189,13.576684038513852,13.546802196168416,13.513601245365216,13.47671113275688,13.435719946917498,13.390176148646178,13.339575018391647,13.28334513165088,13.220865768520381,13.151458948157229,13.074332926838748,12.988612017347043,12.893400736792216,12.78763809165222,12.670031909923713,12.539368870094197,12.394372887974242,12.233106694959643,12.053652717068156,11.85479364373463,11.634006354339647,11.38744390728047,11.114059034531095,10.812475889135753,10.47456417206769,10.096642085075546,9.68445856796721,9.225904463680221,8.700624680578954,8.129920319786697,7.519144274409864,6.796142025894165,5.977120036621095,5.171334765625001,4.235499999999999,2.98,1.9
"HLU0,LL02",13.673548538400377,13.651764925157542,13.627561199767374,13.600667956951089,13.570786129480803,13.537584880194695,13.500694958169024,13.459704255921963,13.414159699220704,13.36355811950725,13.30733015519726,13.24485030531346,13.175439820014503,13.098317540831081,13.012601527581868,12.917378771761271,12.811614396252857,12.694033534928376,12.563355309278146,12.418317574369153,12.257114206687064,12.077701007228937,11.878680057934767,11.657927608398504,11.411678274415017,11.137987908322685,10.835975714971726,10.499022603310307,10.121286314772039,9.70695866402459,9.249602302144169,8.72791781032782,8.152052183298904,7.537616990032863,6.828501601940156,6.005449407043457,5.175201074218751,4.254624999999999,3.0700000000000003,1.9
"HLU0,HH03",13.77685550034508,13.755071839646535,13.73086787575136,13.70397490951321,13.674093376126502,13.640891329076018,13.60400138373913,13.563012369729865,13.517466607686108,13.466862387384642,13.410638909324051,13.348161257389867,13.278739742800424,13.201621053508031,13.115925474265275,13.02068001927449,12.914889707546907,12.797375657391354,12.666702122137458,12.521520966771329,12.360414319971381,12.181229661066268,11.981836352297949,11.760881826371811,11.515562615932941,11.241604341422745,10.937843371701216,10.602750987928612,10.227293524519656,9.807380094528385,9.349398408852455,8.83989384853358,8.256249645087726,7.622133688651886,6.943493638233184,6.140157806549071,5.2301333740234375,4.334816406250001,3.2949999999999995,1.9
"HLU0,HL03",13.77685550034508,13.755071839646535,13.73086787575136,13.70397490951321,13.674093376126502,13.640891329076018,13.60400138373913,13.563012369729865,13.517466607686108,13.466862387384642,13.410638909324051,13.348161257389867,13.278739742800424,13.201621053508031,13.115925474265275,13.02068001927449,12.914889707546907,12.797375657391354,12.666702122137458,12.521520966771329,12.360414319971381,12.181229661066268,11.981836352297949,11.760881826371811,11.515562615932941,11.241604341422745,10.937843371701216,10.602750987928612,10.227293524519656,9.807380094528385,9.349398408852455,8.83989384853358,8.256249645087726,7.622133688651886,6.943493638233184,6.140157806549071,5.2301333740234375,4.334816406250001,3.2949999999999995,1.9
"HLU0,LH03",13.77685550034508,13.755071839646535,13.73086787575136,13.70397490951321,13.674093376126502,13.640891329076018,13.60400138373913,13.563012369729865,13.517466607686108,13.466862387384642,13.410638909324051,13.348161257389867,13.278739742800424,13.201621053508031,13.115925474265275,13.02068001927449,12.914889707546907,12.797375657391354,12.666702122137458,12.521520966771329,12.360414319971381,12.181229661066268,11.981836352297949,11.760881826371811,11.515562615932941,11.241604341422745,10.937843371701216,10.602750987928612,10.227293524519656,9.807380094528385,9.349398408852455,8.83989384853358,8.256249645087726,7.622133688651886,6.943493638233184,6.140157806549071,5.2301333740234375,4.334816406250001,3.2949999999999995,1.9
"HLU0,LL03",13.77685550034508,13.755071839646535,13.73086787575136,13.70397490951321,13.674093376126502,13.640891329076018,13.60400138373913,13.563012369729865,13.517466607686108,13.466862387384642,13.410638909324051,13.348161257389867,13.278739742800424,13.201621053508031,13.115925474265275,13.02068001927449,12.914889707546907,12.797375657391354,12.666702122137458,12.521520966771329,12.360414319971381,12.181229661066268,11.981836352297949,11.760881826371811,11.515562615932941,11.241604341422745,10.937843371701216,10.602750987928612,10.227293524519656,9.807380094528385,9.349398408852455,8.83989384853358,8.256249645087726,7.622133688651886,6.943493638233184,6.140157806549071,5.2301333740234375,4.334816406250001,3.2949999999999995,1.9
"LHU0,HH01",13.1350029793586,13.113219676705702,13.089015634662466,13.062121976551573,13.032241120828695,12.999040019481193,12.962147952225749,12.921158533781561,12.875617516552483,12.825010618485793,12.768779191668342,12.706313053341505,12.636899634154872,12.559750815612338,12.474060663112995,12.378874282486999,12.273028718931341,12.155431983084778,12.02493559917682,11.879796025463678,11.71828744536134,11.539314279361168,11.340605718905683,11.118699516552425,10.872653131077987,10.601228300222177,10.297107754860923,9.95697787656799,9.586012711170488,9.173314017312197,8.70056221252106,8.18692828780803,7.637229846968879,6.986527823304748,6.249408032958986,5.524201289062501,4.681949999999999,3.5520000000000005,2.58,1.5
"LHU0,HL01",13.5350029793586,13.513219676705702,13.489015634662467,13.462121976551574,13.432241120828696,13.399040019481193,13.36214795222575,13.321158533781562,13.275617516552483,13.225010618485793,13.168779191668342,13.106313053341506,13.036899634154873,12.959750815612338,12.874060663112996,12.778874282487,12.673028718931342,12.555431983084778,12.42493559917682,12.279796025463678,12.118287445361341,11.939314279361168,11.740605718905684,11.518699516552426,11.272653131077988,11.001228300222177,10.697107754860923,10.35697787656799,9.986012711170488,9.573314017312198,9.10056221252106,8.586928287808028,8.037229846968879,7.386527823304748,6.649408032958986,5.9242012890625,5.081949999999999,3.9520000000000004,2.98,1.9
"LHU0,LH01",12.1350029793586,12.113219676705702,12.089015634662466,12.062121976551573,12.032241120828695,11.999040019481193,11.962147952225749,11.921158533781561,11.875617516552483,11.825010618485793,11.768779191668342,11.706313053341505,11.636899634154872,11.559750815612338,11.474060663112995,11.378874282486999,11.273028718931341,11.155431983084778,11.02493559917682,10.879796025463678,10.71828744536134,10.539314279361168,10.340605718905683,10.118699516552425,9.872653131077987,9.601228300222177,9.297107754860923,8.95697787656799,8.586012711170488,8.173314017312197,7.70056221252106,7.186928287808029,6.637229846968879,5.986527823304748,5.249408032958986,4.524201289062501,3.681949999999999,2.5520000000000005,1.58,0.5
"LHU0,LL01",12.5350029793586,12.513219676705702,12.489015634662467,12.462121976551574,12.432241120828696,12.399040019481193,12.36214795222575,12.321158533781562,12.275617516552483,12.225010618485793,12.168779191668342,12.106313053341506,12.036899634154873,11.959750815612338,11.874060663112996,11.778874282487,11.673028718931342,11.555431983084778,11.42493559917682,11.279796025463678,11.118287445361341,10.939314279361168,10.740605718905684,10.518699516552426,10.272653131077988,10.001228300222177,9.697107754860923,9.35697787656799,8.986012711170488,8.573314017312198,8.10056221252106,7.586928287808029,7.037229846968879,6.386527823304748,5.649408032958986,4.924201289062501,4.081949999999999,2.9520000000000004,1.98,0.9
"LHU0,HH02",13.1350029793586,13.113219676705702,13.089015634662466,13.062121976551573,13.032241120828695,12.999040019481193,12.962147952225749,12.921158533781561,12.875617516552483,12.825010618485793,12.768779191668342,12.706313053341505,12.636899634154872,12.559750815612338,12.474060663112995,12.378874282486999,12.273028718931341,12.155431983084778,12.02493559917682,11.879796025463678,11.71828744536134,11.539314279361168,11.340605718905683,11.118699516552425,10.872653131077987,10.601228300222177,10.297107754860923,9.95697787656799,9.586012711170488,9.173314017312197,8.70056221252106,8.18692828780803,7.637229846968879,6.986527823304748,6.249408032958986,5.524201289062501,4.681949999999999,3.5520000000000005,2.58,1.5
"LHU0,HL02",13.5350029793586,13.513219676705702,13.489015634662467,13.462121976551574,13.432241120828696,13.399040019481193,13.36214795222575,13.321158533781562,13.275617516552483,13.225010618485793,13.168779191668342,13.106313053341506,13.036899634154873,12.959750815612338,12.874060663112996,12.778874282487,12.673028718931342,12.555431983084778,12.42493559917682,12.279796025463678,12.118287445361341,11.939314279361168,11.740605718905684,11.518699516552426,11.272653131077988,11.001228300222177,10.697107754860923,10.35697787656799,9.986012711170488,9.573314017312198,9.10056221252106,8.586928287808028,8.037229846968879,7.386527823304748,6.649408032958986,5.9242012890625,5.081949999999999,3.9520000000000004,2.98,1.9
"LHU0,LH02",12.249564655681878,12.227781088176222,12.20357741856189,12.176684038513852,12.146802196168416,12.113601245365215,12.076711132756879,12.035719946917498,11.990176148646178,11.939575018391647,11.883345131650879,11.820865768520381,11.751458948157229,11.674332926838748,11.588612017347042,11.493400736792216,11.387638091652219,11.270031909923713,11.139368870094197,10.994372887974242,10.833106694959643,10.653652717068155,10.45479364373463,10.234006354339646,9.98744390728047,9.714059034531095,9.412475889135752,9.07456417206769,8.696642085075545,8.28445856796721,7.825904463680221,7.300624680578955,6.7299203197866975,6.119144274409865,5.396142025894164,4.5771200366210945,3.7713347656250007,2.8354999999999992,1.58,0.5
"LHU0,LL02",12.5350029793586,12.513219676705702,12.489015634662467,12.462121976551574,12.432241120828696,12.399040019481193,12.36214795222575,12.321158533781562,12.275617516552483,12.225010618485793,12.168779191668342,12.106313053341506,12.036899634154873,11.959750815612338,11.874060663112996,11.778874282487,11.673028718931342,11.555431983084778,11.42493559917682,11.279796025463678,11.118287445361341,10.939314279361168,10.740605718905684,10.518699516552426,10.272653131077988,10.001228300222177,9.697107754860923,9.35697787656799,8.986012711170488,8.573314017312198,8.10056221252106,7.586928287808029,7.037229846968879,6.386527823304748,5.649408032958986,4.924201289062501,4.081949999999999,2.9520000000000004,1.98,0.9
"LHU0,HH03",13.1350029793586,13.113219676705702,13.089015634662466,13.062121976551573,13.032241120828695,12.999040019481193,12.962147952225749,12.921158533781561,12.875617516552483,12.825010618485793,12.768779191668342,12.706313053341505,12.636899634154872,12.559750815612338,12.474060663112995,12.378874282486999,12.273028718931341,12.155431983084778,12.02493559917682,11.879796025463678,11.71828744536134,11.539314279361168,11.340605718905683,11.118699516552425,10.872653131077987,10.601228300222177,10.297107754860923,9.95697787656799,9.586012711170488,9.173314017312197,8.70056221252106,8.18692828780803,7.637229846968879,6.986527823304748,6.249408032958986,5.524201289062501,4.681949999999999,3.5520000000000005,2.58,1.5
"LHU0,HL03",13.5350029793586,13.513219676705702,13.489015634662467,13.462121976551574,13.432241120828696,13.399040019481193,13.36214795222575,13.321158533781562,13.275617516552483,13.225010618485793,13.168779191668342,13.106313053341506,13.036899634154873,12.959750815612338,12.874060663112996,12.778874282487,12.673028718931342,12.555431983084778,12.42493559917682,12.279796025463678,12.118287445361341,11.939314279361168,11.740605718905684,11.518699516552426,11.272653131077988,11.001228300222177,10.697107754860923,10.35697787656799,9.986012711170488,9.573314017312198,9.10056221252106,8.586928287808028,8.037229846968879,7.386527823304748,6.649408032958986,5.9242012890625,5.081949999999999,3.9520000000000004,2.98,1.9
"LHU0,LH03",12.37685550034508,12.355071839646534,12.330867875751359,12.30397490951321,12.274093376126501,12.240891329076018,12.20400138373913,12.163012369729865,12.117466607686108,12.066862387384642,12.01063890932405,11.948161257389867,11.878739742800423,11.80162105350803,11.715925474265275,11.62068001927449,11.514889707546907,11.397375657391354,11.266702122137458,11.121520966771328,10.960414319971381,10.781229661066268,10.581836352297948,10.360881826371811,10.11556261593294,9.841604341422745,9.537843371701216,9.202750987928612,8.827293524519655,8.407380094528385,7.949398408852455,7.439893848533579,6.856249645087726,6.222133688651886,5.543493638233183,4.740157806549072,3.8301333740234376,2.934816406250001,1.8949999999999996,0.5
"LHU0,LL03",12.5350029793586,12.513219676705702,12.489015634662467,12.462121976551574,12.432241120828696,12.399040019481193,12.36214795222575,12.321158533781562,12.275617516552483,12.225010618485793,12.168779191668342,12.106313053341506,12.036899634154873,11.959750815612338,11.874060663112996,11.778874282487,11.673028718931342,11.555431983084778,11.42493559917682,11.279796025463678,11.118287445361341,10.939314279361168,10.740605718905684,10.518699516552426,10.272653131077988,10.001228300222177,9.697107754860923,9.35697787656799,8.986012711170488,8.573314017312198,8.10056221252106,7.586928287808029,7.037229846968879,6.386527823304748,5.649408032958986,4.924201289062501,4.081949999999999,2.9520000000000004,1.98,0.9
"LLU0,HH01",13.1350029793586,13.113219676705702,13.089015634662466,13.062121976551573,13.032241120828695,12.999040019481193,12.962147952225749,12.921158533781561,12.875617516552483,12.825010618485793,12.768779191668342,12.706313053341505,12.636899634154872,12.559750815612338,12.474060663112995,12.378874282486999,12.273028718931341,12.155431983084778,12.02493559917682,11.879796025463678,11.71828744536134,11.539314279361168,11.340605718905683,11.118699516552425,10.872653131077987,10.601228300222177,10.297107754860923,9.95697787656799,9.586012711170488,9.173314017312197,8.70056221252106,8.18692828780803,7.637229846968879,6.986527823304748,6.249408032958986,5.524201289062501,4.681949999999999,3.5520000000000005,2.58,1.5
"LLU0,HL01",13.5350029793586,13.513219676705702,13.489015634662467,13.462121976551574,13.432241120828696,13.399040019481193,13.36214795222575,13.321158533781562,13.275617516552483,13.225010618485793,13.168779191668342,13.106313053341506,13.036899634154873,12.959750815612338,12.874060663112996,12.778874282487,12.673028718931342,12.555431983084778,12.42493559917682,12.279796025463678,12.118287445361341,11.939314279361168,11.740605718905684,11.518699516552426,11.272653131077988,11.001228300222177,10.697107754860923,10.35697787656799,9.986012711170488,9.573314017312198,9.10056221252106,8.586928287808028,8.037229846968879,7.386527823304748,6.649408032958986,5.9242012890625,5.081949999999999,3.9520000000000004,2.98,1.9
"LLU0,LH01",12.5350029793586,12.513219676705702,12.489015634662467,12.462121976551574,12.432241120828696,12.399040019481193,12.36214795222575,12.321158533781562,12.275617516552483,12.225010618485793,12.168779191668342,12.106313053341506,12.036899634154873,11.959750815612338,11.874060663112996,11.778874282487,11.673028718931342,11.555431983084778,11.42493559917682,11.279796025463678,11.118287445361341,10.939314279361168,10.740605718905684,10.518699516552426,10.272653131077988,10.001228300222177,9.697107754860923,9.35697787656799,8.986012711170488,8.573314017312198,8.10056221252106,7.586928287808029,7.037229846968879,6.386527823304748,5.649408032958986,4.924201289062501,4.081949999999999,2.9520000000000004,1.98,0.9
"LLU0,LL01",12.603816371120306,12.582032918868352,12.557829006787943,12.530935565465242,12.501054276485911,12.467853042934873,12.430961981348691,12.389972092707817,12.344429318403465,12.293824710471668,12.237595262545687,12.175122857432962,12.105709948957557,12.028573876819783,11.942873185510445,11.847667936637789,11.741858463590345,11.624274436248339,11.49369301940668,11.348589997902238,11.187232365346865,11.008070508533791,10.809185960802784,10.587805677873908,10.341737182072476,10.069227240030278,9.76595905535437,9.427467736730666,9.05350184918198,8.639596291996497,8.174018476355283,7.657584523620367,7.0950034117310645,6.459997365535069,5.737573432273866,4.967995100097657,4.121071875,3.1027500000000003,2.0700000000000003,0.9
"LLU0,HH02",13.1350029793586,13.113219676705702,13.089015634662466,13.062121976551573,13.032241120828695,12.999040019481193,12.962147952225749,12.921158533781561,12.875617516552483,12.825010618485793,12.768779191668342,12.706313053341505,12.636899634154872,12.559750815612338,12.474060663112995,12.378874282486999,12.273028718931341,12.155431983084778,12.02493559917682,11.879796025463678,11.71828744536134,11.539314279361168,11.340605718905683,11.118699516552425,10.872653131077987,10.601228300222177,10.297107754860923,9.95697787656799,9.586012711170488,9.173314017312197,8.70056221252106,8.18692828780803,7.637229846968879,6.986527823304748,6.249408032958986,5.524201289062501,4.681949999999999,3.5520000000000005,2.58,1.5
"LLU0,HL02",13.5350029793586,13.513219676705702,13.489015634662467,13.462121976551574,13.432241120828696,13.399040019481193,13.36214795222575,13.321158533781562,13.275617516552483,13.225010618485793,13.168779191668342,13.106313053341506,13.036899634154873,12.959750815612338,12.874060663112996,12.778874282487,12.673028718931342,12.555431983084778,12.42493559917682,12.279796025463678,12.118287445361341,11.939314279361168,11.740605718905684,11.518699516552426,11.272653131077988,11.001228300222177,10.697107754860923,10.35697787656799,9.986012711170488,9.573314017312198,9.10056221252106,8.586928287808028,8.037229846968879,7.386527823304748,6.649408032958986,5.9242012890625,5.081949999999999,3.9520000000000004,2.98,1.9
