RoundLeft,participant,date,expName,psychopyVersion,OS,frameRate,inst1_resp.keys,inst1_resp.rt,calibrationMouse.x,calibrationMouse.y,calibrationMouse.leftButton,calibrationMouse.midButton,calibrationMouse.rightButton,calibrationClick.x,calibrationClick.y,calibrationClick.leftButton,calibrationClick.midButton,calibrationClick.rightButton,calibrationClick.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,calibration_x,calibration_y,left,right,rawFixations,repeats,points,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,ic_trials.thisRepN,ic_trials.thisTrialN,ic_trials.thisN,ic_trials.thisIndex,ic_trials.ran,path
FALSE,5ed9bbb5b8c16356b385a96f,2023-07-19_21h05.56.409,prioq-eyetrack,2023.1.2,Win32,47.9570305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5ed9bbb5b8c16356b385a96f,2023-07-19_21h05.56.409,prioq-eyetrack,2023.1.2,Win32,47.9570305,space,5.0883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5ed9bbb5b8c16356b385a96f,2023-07-19_21h05.56.409,prioq-eyetrack,2023.1.2,Win32,47.9570305,,,0.562962991,0.092592593,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5ed9bbb5b8c16356b385a96f,2023-07-19_21h05.56.409,prioq-eyetrack,2023.1.2,Win32,47.9570305,,,,,,,,-0.659259249,-0.442592621,1,0,0,calibration_square,0,0,0,25,1,-0.66,-0.44,,,,,,,,,,,,,,,,,,
,5ed9bbb5b8c16356b385a96f,2023-07-19_21h05.56.409,prioq-eyetrack,2023.1.2,Win32,47.9570305,,,,,,,,0.439814815,-0.227777764,1,0,0,calibration_square,0,1,1,21,1,0.44,-0.22,,,,,,,,,,,,,,,,,,
,5ed9bbb5b8c16356b385a96f,2023-07-19_21h05.56.409,prioq-eyetrack,2023.1.2,Win32,47.9570305,,,,,,,,-0.441666674,0.43888889,1,0,0,calibration_square,0,2,2,4,1,-0.44,0.44,,,,,,,,,,,,,,,,,,
,5ed9bbb5b8c16356b385a96f,2023-07-19_21h05.56.409,prioq-eyetrack,2023.1.2,Win32,47.9570305,,,,,,,,-0.445370356,-0.22129631,1,0,0,calibration_square,0,3,3,1,1,-0.44,-0.22,,,,,,,,,,,,,,,,,,
,5ed9bbb5b8c16356b385a96f,2023-07-19_21h05.56.409,prioq-eyetrack,2023.1.2,Win32,47.9570305,,,,,,,,0.213888875,0.43888889,1,0,0,calibration_square,0,4,4,19,1,0.22,0.44,,,,,,,,,,,,,,,,,,
,5ed9bbb5b8c16356b385a96f,2023-07-19_21h05.56.409,prioq-eyetrack,2023.1.2,Win32,47.9570305,,,,,,,,-0.212037051,-0.002777771,1,0,0,calibration_square,0,5,5,7,1,-0.22,0,,,,,,,,,,,,,,,,,,
,5ed9bbb5b8c16356b385a96f,2023-07-19_21h05.56.409,prioq-eyetrack,2023.1.2,Win32,47.9570305,,,,,,,,-0.655555548,0.000925912,1,0,0,calibration_square,0,6,6,27,1,-0.66,0,,,,,,,,,,,,,,,,,,
,5ed9bbb5b8c16356b385a96f,2023-07-19_21h05.56.409,prioq-eyetrack,2023.1.2,Win32,47.9570305,,,,,,,,0.437037009,0.219444434,1,0,0,calibration_square,0,7,7,23,1,0.44,0.22,,,,,,,,,,,,,,,,,,
,5ed9bbb5b8c16356b385a96f,2023-07-19_21h05.56.409,prioq-eyetrack,2023.1.2,Win32,47.9570305,,,,,,,,0.223148134,-0.217592593,1,0,0,calibration_square,0,8,8,16,1,0.22,-0.22,,,,,,,,,,,,,,,,,,
,5ed9bbb5b8c16356b385a96f,2023-07-19_21h05.56.409,prioq-eyetrack,2023.1.2,Win32,47.9570305,,,,,,,,0.227777764,-0.437962991,1,0,0,calibration_square,0,9,9,15,1,0.22,-0.44,,,,,,,,,,,,,,,,,,
,5ed9bbb5b8c16356b385a96f,2023-07-19_21h05.56.409,prioq-eyetrack,2023.1.2,Win32,47.9570305,,,,,,,,-0.445370356,0.219444434,1,0,0,calibration_square,0,10,10,3,1,-0.44,0.22,,,,,,,,,,,,,,,,,,
,5ed9bbb5b8c16356b385a96f,2023-07-19_21h05.56.409,prioq-eyetrack,2023.1.2,Win32,47.9570305,,,,,,,,0.666666667,-0.22129631,1,0,0,calibration_square,0,11,11,30,1,0.66,-0.22,,,,,,,,,,,,,,,,,,
,5ed9bbb5b8c16356b385a96f,2023-07-19_21h05.56.409,prioq-eyetrack,2023.1.2,Win32,47.9570305,,,,,,,,0.23055557,0.215740734,1,0,0,,0,12,12,18,1,0.22,0.22,,,,,,,,,,,,,,,,,,
,5ed9bbb5b8c16356b385a96f,2023-07-19_21h05.56.409,prioq-eyetrack,2023.1.2,Win32,47.9570305,,,,,,,,-0.436111097,0.001851859,1,0,0,calibration_square,0,13,13,2,1,-0.44,0,,,,,,,,,,,,,,,,,,
,5ed9bbb5b8c16356b385a96f,2023-07-19_21h05.56.409,prioq-eyetrack,2023.1.2,Win32,47.9570305,,,,,,,,-0.670370367,-0.222222222,1,0,0,,0,14,14,26,1,-0.66,-0.22,,,,,,,,,,,,,,,,,,
,5ed9bbb5b8c16356b385a96f,2023-07-19_21h05.56.409,prioq-eyetrack,2023.1.2,Win32,47.9570305,,,,,,,,-0.226851852,-0.444444444,1,0,0,calibration_square,0,15,15,5,1,-0.22,-0.44,,,,,,,,,,,,,,,,,,
,5ed9bbb5b8c16356b385a96f,2023-07-19_21h05.56.409,prioq-eyetrack,2023.1.2,Win32,47.9570305,,,,,,,,0.448148233,0.439814815,1,0,0,calibration_square,0,16,16,24,1,0.44,0.44,,,,,,,,,,,,,,,,,,
,5ed9bbb5b8c16356b385a96f,2023-07-19_21h05.56.409,prioq-eyetrack,2023.1.2,Win32,47.9570305,,,,,,,,0.654629601,0.218518522,1,0,0,calibration_square,0,17,17,32,1,0.66,0.22,,,,,,,,,,,,,,,,,,
,5ed9bbb5b8c16356b385a96f,2023-07-19_21h05.56.409,prioq-eyetrack,2023.1.2,Win32,47.9570305,,,,,,,,-0.000925912,0.439814815,1,0,0,calibration_square,0,18,18,14,1,0,0.44,,,,,,,,,,,,,,,,,,
