RoundLeft,participant,date,expName,psychopyVersion,OS,frameRate,inst1_resp.keys,inst1_resp.rt,calibrationMouse.x,calibrationMouse.y,calibrationMouse.leftButton,calibrationMouse.midButton,calibrationMouse.rightButton,calibrationClick.x,calibrationClick.y,calibrationClick.leftButton,calibrationClick.midButton,calibrationClick.rightButton,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,calibration_x,calibration_y,calibrationClick.clicked_name,left,right,rawFixations,repeats,points,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,ic_trials.thisRepN,ic_trials.thisTrialN,ic_trials.thisN,ic_trials.thisIndex,ic_trials.ran,path
TRUE,637d4793730be3ac44f5a4a5,2023-07-20_04h23.12.179,prioq-eyetrack,2023.1.2,Win32,60.08171113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h23.12.179,prioq-eyetrack,2023.1.2,Win32,60.08171113,space,26.7642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h23.12.179,prioq-eyetrack,2023.1.2,Win32,60.08171113,,,0.731367259,-0.102949086,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h23.12.179,prioq-eyetrack,2023.1.2,Win32,60.08171113,,,,,,,,0.235924933,0.45147453,1,0,0,0,0,0,19,1,0.22,0.44,,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h23.12.179,prioq-eyetrack,2023.1.2,Win32,60.08171113,,,,,,,,-0.643431635,-0.010723861,1,0,0,0,1,1,27,1,-0.66,0,,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h23.12.179,prioq-eyetrack,2023.1.2,Win32,60.08171113,,,,,,,,0.465415648,-0.472922236,1,0,0,0,2,2,20,1,0.44,-0.44,,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h23.12.179,prioq-eyetrack,2023.1.2,Win32,60.08171113,,,,,,,,0.633780226,0.00857908,1,0,0,0,3,3,31,1,0.66,0,,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h23.12.179,prioq-eyetrack,2023.1.2,Win32,60.08171113,,,,,,,,-0.035388691,-0.234852645,1,0,0,0,4,4,11,1,0,-0.22,,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h23.12.179,prioq-eyetrack,2023.1.2,Win32,60.08171113,,,,,,,,-0.212332391,0.196246641,1,0,0,0,5,5,8,1,-0.22,0.22,,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h23.12.179,prioq-eyetrack,2023.1.2,Win32,60.08171113,,,,,,,,0.451474596,0.441823049,1,0,0,0,6,6,24,1,0.44,0.44,,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h23.12.179,prioq-eyetrack,2023.1.2,Win32,60.08171113,,,,,,,,0.647721278,-0.200536242,1,0,0,0,7,7,30,1,0.66,-0.22,,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h23.12.179,prioq-eyetrack,2023.1.2,Win32,60.08171113,,,,,,,,-0.659517426,-0.425737315,1,0,0,0,8,8,25,1,-0.66,-0.44,,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h23.12.179,prioq-eyetrack,2023.1.2,Win32,60.08171113,,,,,,,,0.043967812,-0.030026842,1,0,0,0,9,9,12,1,0,0,,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h23.12.179,prioq-eyetrack,2023.1.2,Win32,60.08171113,,,,,,,,0.225201072,-0.004289561,1,0,0,0,10,10,17,1,0.22,0,calibration_square,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h23.12.179,prioq-eyetrack,2023.1.2,Win32,60.08171113,,,,,,,,0.425737233,0.214477212,1,0,0,0,11,11,23,1,0.44,0.22,,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h23.12.179,prioq-eyetrack,2023.1.2,Win32,60.08171113,,,,,,,,-0.448257364,0.430026809,1,0,0,0,12,12,4,1,-0.44,0.44,calibration_square,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h23.12.179,prioq-eyetrack,2023.1.2,Win32,60.08171113,,,,,,,,-0.227345812,-0.233780194,1,0,0,0,13,13,6,1,-0.22,-0.22,,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h23.12.179,prioq-eyetrack,2023.1.2,Win32,60.08171113,,,,,,,,0.009651491,0.437533509,1,0,0,0,14,14,14,1,0,0.44,calibration_square,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h23.12.179,prioq-eyetrack,2023.1.2,Win32,60.08171113,,,,,,,,-0.657372646,-0.215549581,1,0,0,0,15,15,26,1,-0.66,-0.22,calibration_square,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h23.12.179,prioq-eyetrack,2023.1.2,Win32,60.08171113,,,,,,,,0.215549581,0.218766752,1,0,0,0,16,16,18,1,0.22,0.22,calibration_square,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h23.12.179,prioq-eyetrack,2023.1.2,Win32,60.08171113,,,,,,,,0.446112666,-0.254155545,1,0,0,0,17,17,21,1,0.44,-0.22,,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h23.12.179,prioq-eyetrack,2023.1.2,Win32,60.08171113,,,,,,,,0.662734617,-0.449329857,1,0,0,0,18,18,29,1,0.66,-0.44,calibration_square,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h23.12.179,prioq-eyetrack,2023.1.2,Win32,60.08171113,,,,,,,,-0.447184995,-0.427882136,1,0,0,0,19,19,0,1,-0.44,-0.44,,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h23.12.179,prioq-eyetrack,2023.1.2,Win32,60.08171113,,,,,,,,-0.435388724,0.212332431,1,0,0,0,20,20,3,1,-0.44,0.22,calibration_square,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h23.12.179,prioq-eyetrack,2023.1.2,Win32,60.08171113,,,,,,,,-0.450402145,-0.244504054,1,0,0,0,21,21,1,1,-0.44,-0.22,,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h23.12.179,prioq-eyetrack,2023.1.2,Win32,60.08171113,,,,,,,,0.018230612,-0.425737315,1,0,0,0,22,22,10,1,0,-0.44,,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h23.12.179,prioq-eyetrack,2023.1.2,Win32,60.08171113,,,,,,,,-0.439678284,0.016085791,1,0,0,0,23,23,2,1,-0.44,0,,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h23.12.179,prioq-eyetrack,2023.1.2,Win32,60.08171113,,,,,,,,-0.220911512,0.45147453,1,0,0,0,24,24,9,1,-0.22,0.44,,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h23.12.179,prioq-eyetrack,2023.1.2,Win32,60.08171113,,,,,,,,-0.002144739,0.210187672,1,0,0,0,25,25,13,1,0,0.22,calibration_square,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h23.12.179,prioq-eyetrack,2023.1.2,Win32,60.08171113,,,,,,,,0.452546884,-0.019302982,1,0,0,0,26,26,22,1,0.44,0,,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h23.12.179,prioq-eyetrack,2023.1.2,Win32,60.08171113,,,,,,,,-0.238069672,-0.434316354,1,0,0,0,27,27,5,1,-0.22,-0.44,,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h23.12.179,prioq-eyetrack,2023.1.2,Win32,60.08171113,,,,,,,,0.655227947,0.415013403,1,0,0,0,28,28,33,1,0.66,0.44,,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h23.12.179,prioq-eyetrack,2023.1.2,Win32,60.08171113,,,,,,,,-0.655227866,0.211260021,1,0,0,0,29,29,28,1,-0.66,0.22,calibration_square,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h23.12.179,prioq-eyetrack,2023.1.2,Win32,60.08171113,,,,,,,,-0.213404842,-0.018230571,1,0,0,0,30,30,7,1,-0.22,0,,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h23.12.179,prioq-eyetrack,2023.1.2,Win32,60.08171113,,,,,,,,0.674530929,0.211260021,1,0,0,0,31,31,32,1,0.66,0.22,,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h23.12.179,prioq-eyetrack,2023.1.2,Win32,60.08171113,,,,,,,,0.219839142,-0.447185036,1,0,0,0,32,32,15,1,0.22,-0.44,calibration_square,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h23.12.179,prioq-eyetrack,2023.1.2,Win32,60.08171113,,,,,,,,0.196246682,-0.208042994,1,0,0,0,33,33,16,1,0.22,-0.22,,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h23.12.179,prioq-eyetrack,2023.1.2,Win32,60.08171113,,,,,,,,,,,,,,,,,,,,,Icecreams/c1-sc1-1.png,Icecreams/c1-sc1-1.png,"[{""x"":0,""y"":0,""timestamp"":1689827071897}]","[0,0]",0,[],[],[],[],[],[],[],0,0,0,100,1,Icecreams/c1-sc3-sp2-t2-1.png
,637d4793730be3ac44f5a4a5,2023-07-20_04h23.12.179,prioq-eyetrack,2023.1.2,Win32,60.08171113,,,,,,,,,,,,,,,,,,,,,Icecreams/c1-sc3-sp2-t2-1.png,Icecreams/c1-sc1-1.png,"[{""x"":0,""y"":0,""timestamp"":1689827071910}]","[0,0]",0,[],[],[],[],[],[],[],0,1,1,153,1,Icecreams/c1-sc3-2.png
