RoundLeft,participant,date,expName,psychopyVersion,OS,frameRate,inst1_resp.keys,inst1_resp.rt,calibrationMouse.x,calibrationMouse.y,calibrationMouse.leftButton,calibrationMouse.midButton,calibrationMouse.rightButton,calibrationClick.x,calibrationClick.y,calibrationClick.leftButton,calibrationClick.midButton,calibrationClick.rightButton,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,calibration_x,calibration_y,left,right,rawFixations,repeats,points,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,ic_trials.thisRepN,ic_trials.thisTrialN,ic_trials.thisN,ic_trials.thisIndex,ic_trials.ran,path
FALSE,5f4a187b40b01f589fe766eb,2023-07-19_21h54.55.500,prioq-eyetrack,2023.1.2,Win32,60.48509043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f4a187b40b01f589fe766eb,2023-07-19_21h54.55.500,prioq-eyetrack,2023.1.2,Win32,60.48509043,space,3.3537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f4a187b40b01f589fe766eb,2023-07-19_21h54.55.500,prioq-eyetrack,2023.1.2,Win32,60.48509043,,,0.020370413,-0.118518547,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5f4a187b40b01f589fe766eb,2023-07-19_21h54.55.500,prioq-eyetrack,2023.1.2,Win32,60.48509043,,,,,,,,0.020370413,-0.118518547,0,0,0,0,0,0,3,1,-0.44,0.22,,,,,,,,,,,,,,,,,,
,5f4a187b40b01f589fe766eb,2023-07-19_21h54.55.500,prioq-eyetrack,2023.1.2,Win32,60.48509043,,,,,,,,0.020370413,-0.118518547,0,0,0,0,1,1,23,1,0.44,0.22,,,,,,,,,,,,,,,,,,
,5f4a187b40b01f589fe766eb,2023-07-19_21h54.55.500,prioq-eyetrack,2023.1.2,Win32,60.48509043,,,,,,,,0.020370413,-0.118518547,0,0,0,0,2,2,12,1,0,0,,,,,,,,,,,,,,,,,,
,5f4a187b40b01f589fe766eb,2023-07-19_21h54.55.500,prioq-eyetrack,2023.1.2,Win32,60.48509043,,,,,,,,0.020370413,-0.118518547,0,0,0,0,3,3,30,1,0.66,-0.22,,,,,,,,,,,,,,,,,,
,5f4a187b40b01f589fe766eb,2023-07-19_21h54.55.500,prioq-eyetrack,2023.1.2,Win32,60.48509043,,,,,,,,0.020370413,-0.118518547,0,0,0,0,4,4,8,1,-0.22,0.22,,,,,,,,,,,,,,,,,,
,5f4a187b40b01f589fe766eb,2023-07-19_21h54.55.500,prioq-eyetrack,2023.1.2,Win32,60.48509043,,,,,,,,0.020370413,-0.118518547,0,0,0,0,5,5,22,1,0.44,0,,,,,,,,,,,,,,,,,,
,5f4a187b40b01f589fe766eb,2023-07-19_21h54.55.500,prioq-eyetrack,2023.1.2,Win32,60.48509043,,,,,,,,0.020370413,-0.118518547,0,0,0,0,6,6,27,1,-0.66,0,,,,,,,,,,,,,,,,,,
,5f4a187b40b01f589fe766eb,2023-07-19_21h54.55.500,prioq-eyetrack,2023.1.2,Win32,60.48509043,,,,,,,,0.020370413,-0.118518547,0,0,0,0,7,7,13,1,0,0.22,,,,,,,,,,,,,,,,,,
,5f4a187b40b01f589fe766eb,2023-07-19_21h54.55.500,prioq-eyetrack,2023.1.2,Win32,60.48509043,,,,,,,,0.020370413,-0.118518547,0,0,0,0,8,8,0,1,-0.44,-0.44,,,,,,,,,,,,,,,,,,
,5f4a187b40b01f589fe766eb,2023-07-19_21h54.55.500,prioq-eyetrack,2023.1.2,Win32,60.48509043,,,,,,,,0.020370413,-0.118518547,0,0,0,0,9,9,1,1,-0.44,-0.22,,,,,,,,,,,,,,,,,,
,5f4a187b40b01f589fe766eb,2023-07-19_21h54.55.500,prioq-eyetrack,2023.1.2,Win32,60.48509043,,,,,,,,0.020370413,-0.118518547,0,0,0,0,10,10,6,1,-0.22,-0.22,,,,,,,,,,,,,,,,,,
,5f4a187b40b01f589fe766eb,2023-07-19_21h54.55.500,prioq-eyetrack,2023.1.2,Win32,60.48509043,,,,,,,,0.020370413,-0.118518547,0,0,0,0,11,11,31,1,0.66,0,,,,,,,,,,,,,,,,,,
,5f4a187b40b01f589fe766eb,2023-07-19_21h54.55.500,prioq-eyetrack,2023.1.2,Win32,60.48509043,,,,,,,,0.020370413,-0.118518547,0,0,0,0,12,12,16,1,0.22,-0.22,,,,,,,,,,,,,,,,,,
,5f4a187b40b01f589fe766eb,2023-07-19_21h54.55.500,prioq-eyetrack,2023.1.2,Win32,60.48509043,,,,,,,,0.020370413,-0.118518547,0,0,0,0,13,13,10,1,0,-0.44,,,,,,,,,,,,,,,,,,
,5f4a187b40b01f589fe766eb,2023-07-19_21h54.55.500,prioq-eyetrack,2023.1.2,Win32,60.48509043,,,,,,,,0.020370413,-0.118518547,0,0,0,0,14,14,33,1,0.66,0.44,,,,,,,,,,,,,,,,,,
,5f4a187b40b01f589fe766eb,2023-07-19_21h54.55.500,prioq-eyetrack,2023.1.2,Win32,60.48509043,,,,,,,,0.020370413,-0.118518547,0,0,0,0,15,15,24,1,0.44,0.44,,,,,,,,,,,,,,,,,,
,5f4a187b40b01f589fe766eb,2023-07-19_21h54.55.500,prioq-eyetrack,2023.1.2,Win32,60.48509043,,,,,,,,0.020370413,-0.118518547,0,0,0,0,16,16,14,1,0,0.44,,,,,,,,,,,,,,,,,,
,5f4a187b40b01f589fe766eb,2023-07-19_21h54.55.500,prioq-eyetrack,2023.1.2,Win32,60.48509043,,,,,,,,0.020370413,-0.118518547,0,0,0,0,17,17,26,1,-0.66,-0.22,,,,,,,,,,,,,,,,,,
,5f4a187b40b01f589fe766eb,2023-07-19_21h54.55.500,prioq-eyetrack,2023.1.2,Win32,60.48509043,,,,,,,,0.020370413,-0.118518547,0,0,0,0,18,18,20,1,0.44,-0.44,,,,,,,,,,,,,,,,,,
,5f4a187b40b01f589fe766eb,2023-07-19_21h54.55.500,prioq-eyetrack,2023.1.2,Win32,60.48509043,,,,,,,,0.345370399,-0.499074088,0,0,0,0,19,19,17,1,0.22,0,,,,,,,,,,,,,,,,,,
,5f4a187b40b01f589fe766eb,2023-07-19_21h54.55.500,prioq-eyetrack,2023.1.2,Win32,60.48509043,,,,,,,,0.345370399,-0.499074088,0,0,0,0,20,20,7,1,-0.22,0,,,,,,,,,,,,,,,,,,
,5f4a187b40b01f589fe766eb,2023-07-19_21h54.55.500,prioq-eyetrack,2023.1.2,Win32,60.48509043,,,,,,,,0.345370399,-0.499074088,0,0,0,0,21,21,9,1,-0.22,0.44,,,,,,,,,,,,,,,,,,
,5f4a187b40b01f589fe766eb,2023-07-19_21h54.55.500,prioq-eyetrack,2023.1.2,Win32,60.48509043,,,,,,,,0.345370399,-0.499074088,0,0,0,0,22,22,2,1,-0.44,0,,,,,,,,,,,,,,,,,,
,5f4a187b40b01f589fe766eb,2023-07-19_21h54.55.500,prioq-eyetrack,2023.1.2,Win32,60.48509043,,,,,,,,0.345370399,-0.499074088,0,0,0,0,23,23,4,1,-0.44,0.44,,,,,,,,,,,,,,,,,,
,5f4a187b40b01f589fe766eb,2023-07-19_21h54.55.500,prioq-eyetrack,2023.1.2,Win32,60.48509043,,,,,,,,0.345370399,-0.499074088,0,0,0,0,24,24,15,1,0.22,-0.44,,,,,,,,,,,,,,,,,,
,5f4a187b40b01f589fe766eb,2023-07-19_21h54.55.500,prioq-eyetrack,2023.1.2,Win32,60.48509043,,,,,,,,0.345370399,-0.499074088,0,0,0,0,25,25,18,1,0.22,0.22,,,,,,,,,,,,,,,,,,
,5f4a187b40b01f589fe766eb,2023-07-19_21h54.55.500,prioq-eyetrack,2023.1.2,Win32,60.48509043,,,,,,,,0.345370399,-0.499074088,0,0,0,0,26,26,32,1,0.66,0.22,,,,,,,,,,,,,,,,,,
,5f4a187b40b01f589fe766eb,2023-07-19_21h54.55.500,prioq-eyetrack,2023.1.2,Win32,60.48509043,,,,,,,,0.345370399,-0.499074088,0,0,0,0,27,27,21,1,0.44,-0.22,,,,,,,,,,,,,,,,,,
,5f4a187b40b01f589fe766eb,2023-07-19_21h54.55.500,prioq-eyetrack,2023.1.2,Win32,60.48509043,,,,,,,,0.345370399,-0.499074088,0,0,0,0,28,28,19,1,0.22,0.44,,,,,,,,,,,,,,,,,,
,5f4a187b40b01f589fe766eb,2023-07-19_21h54.55.500,prioq-eyetrack,2023.1.2,Win32,60.48509043,,,,,,,,0.345370399,-0.499074088,0,0,0,0,29,29,5,1,-0.22,-0.44,,,,,,,,,,,,,,,,,,
,5f4a187b40b01f589fe766eb,2023-07-19_21h54.55.500,prioq-eyetrack,2023.1.2,Win32,60.48509043,,,,,,,,0.345370399,-0.499074088,0,0,0,0,30,30,29,1,0.66,-0.44,,,,,,,,,,,,,,,,,,
