RoundLeft,participant,date,expName,psychopyVersion,OS,frameRate,inst1_resp.keys,inst1_resp.rt,calibrationMouse.x,calibrationMouse.y,calibrationMouse.leftButton,calibrationMouse.midButton,calibrationMouse.rightButton,calibrationClick.x,calibrationClick.y,calibrationClick.leftButton,calibrationClick.midButton,calibrationClick.rightButton,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,calibration_x,calibration_y,left,right,rawFixations,repeats,points,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,ic_trials.thisRepN,ic_trials.thisTrialN,ic_trials.thisN,ic_trials.thisIndex,ic_trials.ran,path
TRUE,583748dafb65a0000128b059,2023-07-19_23h24.35.090,prioq-eyetrack,2023.1.2,Win32,59.96641881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,583748dafb65a0000128b059,2023-07-19_23h24.35.090,prioq-eyetrack,2023.1.2,Win32,59.96641881,space,3.5723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,583748dafb65a0000128b059,2023-07-19_23h24.35.090,prioq-eyetrack,2023.1.2,Win32,59.96641881,,,0.17037037,0.113888889,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,583748dafb65a0000128b059,2023-07-19_23h24.35.090,prioq-eyetrack,2023.1.2,Win32,59.96641881,,,,,,,,0.171296296,0.113888889,0,0,0,0,0,0,26,1,-0.66,-0.22,,,,,,,,,,,,,,,,,,
,583748dafb65a0000128b059,2023-07-19_23h24.35.090,prioq-eyetrack,2023.1.2,Win32,59.96641881,,,,,,,,0.171296296,0.113888889,0,0,0,0,1,1,6,1,-0.22,-0.22,,,,,,,,,,,,,,,,,,
,583748dafb65a0000128b059,2023-07-19_23h24.35.090,prioq-eyetrack,2023.1.2,Win32,59.96641881,,,,,,,,0.171296296,0.113888889,0,0,0,0,2,2,4,1,-0.44,0.44,,,,,,,,,,,,,,,,,,
,583748dafb65a0000128b059,2023-07-19_23h24.35.090,prioq-eyetrack,2023.1.2,Win32,59.96641881,,,,,,,,0.171296296,0.113888889,0,0,0,0,3,3,9,1,-0.22,0.44,,,,,,,,,,,,,,,,,,
,583748dafb65a0000128b059,2023-07-19_23h24.35.090,prioq-eyetrack,2023.1.2,Win32,59.96641881,,,,,,,,0.171296296,0.113888889,0,0,0,0,4,4,33,1,0.66,0.44,,,,,,,,,,,,,,,,,,
,583748dafb65a0000128b059,2023-07-19_23h24.35.090,prioq-eyetrack,2023.1.2,Win32,59.96641881,,,,,,,,0.171296296,0.113888889,0,0,0,0,5,5,31,1,0.66,0,,,,,,,,,,,,,,,,,,
,583748dafb65a0000128b059,2023-07-19_23h24.35.090,prioq-eyetrack,2023.1.2,Win32,59.96641881,,,,,,,,0.171296296,0.113888889,0,0,0,0,6,6,29,1,0.66,-0.44,,,,,,,,,,,,,,,,,,
,583748dafb65a0000128b059,2023-07-19_23h24.35.090,prioq-eyetrack,2023.1.2,Win32,59.96641881,,,,,,,,0.171296296,0.113888889,0,0,0,0,7,7,15,1,0.22,-0.44,,,,,,,,,,,,,,,,,,
,583748dafb65a0000128b059,2023-07-19_23h24.35.090,prioq-eyetrack,2023.1.2,Win32,59.96641881,,,,,,,,0.171296296,0.113888889,0,0,0,0,8,8,16,1,0.22,-0.22,,,,,,,,,,,,,,,,,,
,583748dafb65a0000128b059,2023-07-19_23h24.35.090,prioq-eyetrack,2023.1.2,Win32,59.96641881,,,,,,,,0.171296296,0.113888889,0,0,0,0,9,9,24,1,0.44,0.44,,,,,,,,,,,,,,,,,,
,583748dafb65a0000128b059,2023-07-19_23h24.35.090,prioq-eyetrack,2023.1.2,Win32,59.96641881,,,,,,,,0.171296296,0.113888889,0,0,0,0,10,10,7,1,-0.22,0,,,,,,,,,,,,,,,,,,
,583748dafb65a0000128b059,2023-07-19_23h24.35.090,prioq-eyetrack,2023.1.2,Win32,59.96641881,,,,,,,,0.171296296,0.113888889,0,0,0,0,11,11,32,1,0.66,0.22,,,,,,,,,,,,,,,,,,
,583748dafb65a0000128b059,2023-07-19_23h24.35.090,prioq-eyetrack,2023.1.2,Win32,59.96641881,,,,,,,,0.171296296,0.113888889,0,0,0,0,12,12,8,1,-0.22,0.22,,,,,,,,,,,,,,,,,,
,583748dafb65a0000128b059,2023-07-19_23h24.35.090,prioq-eyetrack,2023.1.2,Win32,59.96641881,,,,,,,,0.171296296,0.113888889,0,0,0,0,13,13,30,1,0.66,-0.22,,,,,,,,,,,,,,,,,,
,583748dafb65a0000128b059,2023-07-19_23h24.35.090,prioq-eyetrack,2023.1.2,Win32,59.96641881,,,,,,,,0.171296296,0.113888889,0,0,0,0,14,14,5,1,-0.22,-0.44,,,,,,,,,,,,,,,,,,
,583748dafb65a0000128b059,2023-07-19_23h24.35.090,prioq-eyetrack,2023.1.2,Win32,59.96641881,,,,,,,,0.171296296,0.113888889,0,0,0,0,15,15,0,1,-0.44,-0.44,,,,,,,,,,,,,,,,,,
,583748dafb65a0000128b059,2023-07-19_23h24.35.090,prioq-eyetrack,2023.1.2,Win32,59.96641881,,,,,,,,0.171296296,0.113888889,0,0,0,0,16,16,1,1,-0.44,-0.22,,,,,,,,,,,,,,,,,,
,583748dafb65a0000128b059,2023-07-19_23h24.35.090,prioq-eyetrack,2023.1.2,Win32,59.96641881,,,,,,,,0.171296296,0.113888889,0,0,0,0,17,17,25,1,-0.66,-0.44,,,,,,,,,,,,,,,,,,
,583748dafb65a0000128b059,2023-07-19_23h24.35.090,prioq-eyetrack,2023.1.2,Win32,59.96641881,,,,,,,,0.171296296,0.113888889,0,0,0,0,18,18,3,1,-0.44,0.22,,,,,,,,,,,,,,,,,,
,583748dafb65a0000128b059,2023-07-19_23h24.35.090,prioq-eyetrack,2023.1.2,Win32,59.96641881,,,,,,,,0.171296296,0.113888889,0,0,0,0,19,19,2,1,-0.44,0,,,,,,,,,,,,,,,,,,
,583748dafb65a0000128b059,2023-07-19_23h24.35.090,prioq-eyetrack,2023.1.2,Win32,59.96641881,,,,,,,,0.171296296,0.113888889,0,0,0,0,20,20,19,1,0.22,0.44,,,,,,,,,,,,,,,,,,
,583748dafb65a0000128b059,2023-07-19_23h24.35.090,prioq-eyetrack,2023.1.2,Win32,59.96641881,,,,,,,,0.171296296,0.113888889,0,0,0,0,21,21,21,1,0.44,-0.22,,,,,,,,,,,,,,,,,,
,583748dafb65a0000128b059,2023-07-19_23h24.35.090,prioq-eyetrack,2023.1.2,Win32,59.96641881,,,,,,,,0.171296296,0.113888889,0,0,0,0,22,22,27,1,-0.66,0,,,,,,,,,,,,,,,,,,
,583748dafb65a0000128b059,2023-07-19_23h24.35.090,prioq-eyetrack,2023.1.2,Win32,59.96641881,,,,,,,,0.171296296,0.113888889,0,0,0,0,23,23,28,1,-0.66,0.22,,,,,,,,,,,,,,,,,,
,583748dafb65a0000128b059,2023-07-19_23h24.35.090,prioq-eyetrack,2023.1.2,Win32,59.96641881,,,,,,,,0.171296296,0.113888889,0,0,0,0,24,24,22,1,0.44,0,,,,,,,,,,,,,,,,,,
,583748dafb65a0000128b059,2023-07-19_23h24.35.090,prioq-eyetrack,2023.1.2,Win32,59.96641881,,,,,,,,0.171296296,0.113888889,0,0,0,0,25,25,20,1,0.44,-0.44,,,,,,,,,,,,,,,,,,
,583748dafb65a0000128b059,2023-07-19_23h24.35.090,prioq-eyetrack,2023.1.2,Win32,59.96641881,,,,,,,,0.171296296,0.113888889,0,0,0,0,26,26,10,1,0,-0.44,,,,,,,,,,,,,,,,,,
,583748dafb65a0000128b059,2023-07-19_23h24.35.090,prioq-eyetrack,2023.1.2,Win32,59.96641881,,,,,,,,0.171296296,0.113888889,0,0,0,0,27,27,14,1,0,0.44,,,,,,,,,,,,,,,,,,
,583748dafb65a0000128b059,2023-07-19_23h24.35.090,prioq-eyetrack,2023.1.2,Win32,59.96641881,,,,,,,,0.171296296,0.113888889,0,0,0,0,28,28,23,1,0.44,0.22,,,,,,,,,,,,,,,,,,
,583748dafb65a0000128b059,2023-07-19_23h24.35.090,prioq-eyetrack,2023.1.2,Win32,59.96641881,,,,,,,,0.171296296,0.113888889,0,0,0,0,29,29,17,1,0.22,0,,,,,,,,,,,,,,,,,,
,583748dafb65a0000128b059,2023-07-19_23h24.35.090,prioq-eyetrack,2023.1.2,Win32,59.96641881,,,,,,,,0.171296296,0.113888889,0,0,0,0,30,30,18,1,0.22,0.22,,,,,,,,,,,,,,,,,,
,583748dafb65a0000128b059,2023-07-19_23h24.35.090,prioq-eyetrack,2023.1.2,Win32,59.96641881,,,,,,,,0.171296296,0.113888889,0,0,0,0,31,31,11,1,0,-0.22,,,,,,,,,,,,,,,,,,
,583748dafb65a0000128b059,2023-07-19_23h24.35.090,prioq-eyetrack,2023.1.2,Win32,59.96641881,,,,,,,,0.171296296,0.113888889,0,0,0,0,32,32,13,1,0,0.22,,,,,,,,,,,,,,,,,,
