RoundLeft,participant,date,expName,psychopyVersion,OS,frameRate,inst1_resp.keys,inst1_resp.rt,calibrationMouse.x,calibrationMouse.y,calibrationMouse.leftButton,calibrationMouse.midButton,calibrationMouse.rightButton,calibrationClick.x,calibrationClick.y,calibrationClick.leftButton,calibrationClick.midButton,calibrationClick.rightButton,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,calibration_x,calibration_y,calibrationClick.clicked_name,left,right,rawFixations,repeats,points,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,ic_trials.thisRepN,ic_trials.thisTrialN,ic_trials.thisN,ic_trials.thisIndex,ic_trials.ran,path
,6003ef9269c7814f0ca7b46a,2023-07-19_21h38.23.387,prioq-eyetrack,2023.1.2,Win32,143.8021283,,,,,,,,0.658333333,-0.217592593,1,0,0,0,7,7,30,1,0.66,-0.22,calibration_square,,,,,,,,,,,,,,,,,,
,6003ef9269c7814f0ca7b46a,2023-07-19_21h38.23.387,prioq-eyetrack,2023.1.2,Win32,143.8021283,,,,,,,,-0.661111111,-0.212037037,1,0,0,0,8,8,26,1,-0.66,-0.22,calibration_square,,,,,,,,,,,,,,,,,,
,6003ef9269c7814f0ca7b46a,2023-07-19_21h38.23.387,prioq-eyetrack,2023.1.2,Win32,143.8021283,,,,,,,,-0.212962963,0.005555556,1,0,0,0,9,9,7,1,-0.22,0,calibration_square,,,,,,,,,,,,,,,,,,
,6003ef9269c7814f0ca7b46a,2023-07-19_21h38.23.387,prioq-eyetrack,2023.1.2,Win32,143.8021283,,,,,,,,0.439814815,0.432407407,1,0,0,0,10,10,24,1,0.44,0.44,calibration_square,,,,,,,,,,,,,,,,,,
,6003ef9269c7814f0ca7b46a,2023-07-19_21h38.23.387,prioq-eyetrack,2023.1.2,Win32,143.8021283,,,,,,,,-0.44537037,-0.005555556,1,0,0,0,11,11,2,1,-0.44,0,calibration_square,,,,,,,,,,,,,,,,,,
,6003ef9269c7814f0ca7b46a,2023-07-19_21h38.23.387,prioq-eyetrack,2023.1.2,Win32,143.8021283,,,,,,,,-0.440740741,0.437962963,1,0,0,0,12,12,4,1,-0.44,0.44,calibration_square,,,,,,,,,,,,,,,,,,
,6003ef9269c7814f0ca7b46a,2023-07-19_21h38.23.387,prioq-eyetrack,2023.1.2,Win32,143.8021283,,,,,,,,0.005555556,-0.432407407,1,0,0,0,13,13,10,1,0,-0.44,calibration_square,,,,,,,,,,,,,,,,,,
,6003ef9269c7814f0ca7b46a,2023-07-19_21h38.23.387,prioq-eyetrack,2023.1.2,Win32,143.8021283,,,,,,,,0.65,0.447222222,1,0,0,0,14,14,33,1,0.66,0.44,,,,,,,,,,,,,,,,,,,
,6003ef9269c7814f0ca7b46a,2023-07-19_21h38.23.387,prioq-eyetrack,2023.1.2,Win32,143.8021283,,,,,,,,-0.219444444,0.435185185,1,0,0,0,15,15,9,1,-0.22,0.44,calibration_square,,,,,,,,,,,,,,,,,,
,6003ef9269c7814f0ca7b46a,2023-07-19_21h38.23.387,prioq-eyetrack,2023.1.2,Win32,143.8021283,,,,,,,,-0.208333333,-0.22037037,1,0,0,0,16,16,6,1,-0.22,-0.22,,,,,,,,,,,,,,,,,,,
,6003ef9269c7814f0ca7b46a,2023-07-19_21h38.23.387,prioq-eyetrack,2023.1.2,Win32,143.8021283,,,,,,,,0.447222222,0.225,1,0,0,0,17,17,23,1,0.44,0.22,calibration_square,,,,,,,,,,,,,,,,,,
,6003ef9269c7814f0ca7b46a,2023-07-19_21h38.23.387,prioq-eyetrack,2023.1.2,Win32,143.8021283,,,,,,,,-0.44537037,-0.452777778,1,0,0,0,18,18,0,1,-0.44,-0.44,,,,,,,,,,,,,,,,,,,
,6003ef9269c7814f0ca7b46a,2023-07-19_21h38.23.387,prioq-eyetrack,2023.1.2,Win32,143.8021283,,,,,,,,0.224074074,0.002777778,1,0,0,0,19,19,17,1,0.22,0,calibration_square,,,,,,,,,,,,,,,,,,
,6003ef9269c7814f0ca7b46a,2023-07-19_21h38.23.387,prioq-eyetrack,2023.1.2,Win32,143.8021283,,,,,,,,0.234259259,0.438888889,1,0,0,0,20,20,19,1,0.22,0.44,,,,,,,,,,,,,,,,,,,
