RoundLeft,participant,date,expName,psychopyVersion,OS,frameRate,inst1_resp.keys,inst1_resp.rt,calibrationMouse.x,calibrationMouse.y,calibrationMouse.leftButton,calibrationMouse.midButton,calibrationMouse.rightButton,calibrationClick.x,calibrationClick.y,calibrationClick.leftButton,calibrationClick.midButton,calibrationClick.rightButton,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,calibration_x,calibration_y,calibrationClick.clicked_name,left,right,rawFixations,repeats,points,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,ic_trials.thisRepN,ic_trials.thisTrialN,ic_trials.thisN,ic_trials.thisIndex,ic_trials.ran,path
,637d4793730be3ac44f5a4a5,2023-07-20_03h59.19.356,prioq-eyetrack,2023.1.2,Win32,60.51437216,,,,,,,,-0.224074046,-0.209259245,1,0,0,0,8,8,6,1,-0.22,-0.22,,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_03h59.19.356,prioq-eyetrack,2023.1.2,Win32,60.51437216,,,,,,,,-0.002777735,0.206481474,1,0,0,0,9,9,13,1,0,0.22,,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_03h59.19.356,prioq-eyetrack,2023.1.2,Win32,60.51437216,,,,,,,,0.434259344,0.43796296,1,0,0,0,10,10,24,1,0.44,0.44,calibration_square,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_03h59.19.356,prioq-eyetrack,2023.1.2,Win32,60.51437216,,,,,,,,-0.000925912,-0.434259273,1,0,0,0,11,11,10,1,0,-0.44,calibration_square,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_03h59.19.356,prioq-eyetrack,2023.1.2,Win32,60.51437216,,,,,,,,0.661111196,0.443518519,1,0,0,0,12,12,33,1,0.66,0.44,calibration_square,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_03h59.19.356,prioq-eyetrack,2023.1.2,Win32,60.51437216,,,,,,,,0.226851852,0,1,0,0,0,13,13,17,1,0.22,0,calibration_square,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_03h59.19.356,prioq-eyetrack,2023.1.2,Win32,60.51437216,,,,,,,,0.217592593,0.222222222,1,0,0,0,14,14,18,1,0.22,0.22,calibration_square,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_03h59.19.356,prioq-eyetrack,2023.1.2,Win32,60.51437216,,,,,,,,-0.198148162,-0.450925968,1,0,0,0,15,15,5,1,-0.22,-0.44,,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_03h59.19.356,prioq-eyetrack,2023.1.2,Win32,60.51437216,,,,,,,,-0.444444444,-0.457407422,1,0,0,0,16,16,0,1,-0.44,-0.44,,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_03h59.19.356,prioq-eyetrack,2023.1.2,Win32,60.51437216,,,,,,,,-0.205555527,0.431481481,1,0,0,0,17,17,9,1,-0.22,0.44,,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_03h59.19.356,prioq-eyetrack,2023.1.2,Win32,60.51437216,,,,,,,,0.219444487,-0.224074116,1,0,0,0,18,18,16,1,0.22,-0.22,calibration_square,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_03h59.19.356,prioq-eyetrack,2023.1.2,Win32,60.51437216,,,,,,,,0.203703704,0.437037035,1,0,0,0,19,19,19,1,0.22,0.44,,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_03h59.19.356,prioq-eyetrack,2023.1.2,Win32,60.51437216,,,,,,,,0.67314812,-0.014814836,1,0,0,0,20,20,31,1,0.66,0,,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_03h59.19.356,prioq-eyetrack,2023.1.2,Win32,60.51437216,,,,,,,,0.006481524,0,1,0,0,0,21,21,12,1,0,0,calibration_square,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_03h59.19.356,prioq-eyetrack,2023.1.2,Win32,60.51437216,,,,,,,,0.428703732,-0.455555598,1,0,0,0,22,22,20,1,0.44,-0.44,,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_03h59.19.356,prioq-eyetrack,2023.1.2,Win32,60.51437216,,,,,,,,-0.431481467,0.428703701,1,0,0,0,23,23,4,1,-0.44,0.44,,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_03h59.19.356,prioq-eyetrack,2023.1.2,Win32,60.51437216,,,,,,,,0.65370376,-0.450925968,1,0,0,0,24,24,29,1,0.66,-0.44,,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_03h59.19.356,prioq-eyetrack,2023.1.2,Win32,60.51437216,,,,,,,,-0.000925912,0.43425926,1,0,0,0,25,25,14,1,0,0.44,calibration_square,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_03h59.19.356,prioq-eyetrack,2023.1.2,Win32,60.51437216,,,,,,,,-0.224999958,0.220370363,1,0,0,0,26,26,8,1,-0.22,0.22,calibration_square,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_03h59.19.356,prioq-eyetrack,2023.1.2,Win32,60.51437216,,,,,,,,-0.222222222,0.216666663,0,0,0,0,27,27,3,1,-0.44,0.22,,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_03h59.19.356,prioq-eyetrack,2023.1.2,Win32,60.51437216,,,,,,,,-0.432407414,-0.006481489,1,0,0,0,28,28,2,1,-0.44,0,calibration_square,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_03h59.19.356,prioq-eyetrack,2023.1.2,Win32,60.51437216,,,,,,,,0.468518575,0.209259263,1,0,0,0,29,29,23,1,0.44,0.22,,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_03h59.19.356,prioq-eyetrack,2023.1.2,Win32,60.51437216,,,,,,,,-0.655555548,-0.019444466,1,0,0,0,30,30,27,1,-0.66,0,,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_03h59.19.356,prioq-eyetrack,2023.1.2,Win32,60.51437216,,,,,,,,0.010185171,-0.229629658,1,0,0,0,31,31,11,1,0,-0.22,,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_03h59.19.356,prioq-eyetrack,2023.1.2,Win32,60.51437216,,,,,,,,0.453703704,-0.220370399,1,0,0,0,32,32,21,1,0.44,-0.22,,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_03h59.19.356,prioq-eyetrack,2023.1.2,Win32,60.51437216,,,,,,,,-0.654629619,-0.22592594,1,0,0,0,33,33,26,1,-0.66,-0.22,calibration_square,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_03h59.19.356,prioq-eyetrack,2023.1.2,Win32,60.51437216,,,,,,,,,,,,,,,,,,,,,Icecreams/c1-sc1-1.png,Icecreams/c1-sc1-1.png,"[{""x"":1168.3,""y"":777,""timestamp"":1689825714730}]","[0,0]",0,[],[],[],[],[],[],[],0,0,0,178,1,Icecreams/c1-sc3-U1.png
,637d4793730be3ac44f5a4a5,2023-07-20_03h59.19.356,prioq-eyetrack,2023.1.2,Win32,60.51437216,,,,,,,,,,,,,,,,,,,,,Icecreams/c1-sc3-U1.png,Icecreams/c1-sc1-1.png,"[{""x"":1168.3,""y"":777,""timestamp"":1689825714769}]","[0,0]",0,[],[],[],[],[],[],[],0,1,1,169,1,Icecreams/c1-sc3-2.png
