RoundLeft,participant,date,expName,psychopyVersion,OS,frameRate,inst1_resp.keys,inst1_resp.rt,calibrationMouse.x,calibrationMouse.y,calibrationMouse.leftButton,calibrationMouse.midButton,calibrationMouse.rightButton,calibrationClick.x,calibrationClick.y,calibrationClick.leftButton,calibrationClick.midButton,calibrationClick.rightButton,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,calibration_x,calibration_y,left,right,rawFixations,repeats,points,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,ic_trials.thisRepN,ic_trials.thisTrialN,ic_trials.thisN,ic_trials.thisIndex,ic_trials.ran,path
TRUE,59d9d9cd8fd07a0001842484,2023-07-19_21h12.59.745,prioq-eyetrack,2023.1.2,Win32,144.6549978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,59d9d9cd8fd07a0001842484,2023-07-19_21h12.59.745,prioq-eyetrack,2023.1.2,Win32,144.6549978,space,3.6273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,59d9d9cd8fd07a0001842484,2023-07-19_21h12.59.745,prioq-eyetrack,2023.1.2,Win32,144.6549978,,,0.548148148,-0.037962963,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,59d9d9cd8fd07a0001842484,2023-07-19_21h12.59.745,prioq-eyetrack,2023.1.2,Win32,144.6549978,,,,,,,,0.850925926,-0.040740741,0,0,0,0,0,0,8,1,-0.22,0.22,,,,,,,,,,,,,,,,,,
,59d9d9cd8fd07a0001842484,2023-07-19_21h12.59.745,prioq-eyetrack,2023.1.2,Win32,144.6549978,,,,,,,,0.850925926,-0.040740741,0,0,0,0,1,1,20,1,0.44,-0.44,,,,,,,,,,,,,,,,,,
,59d9d9cd8fd07a0001842484,2023-07-19_21h12.59.745,prioq-eyetrack,2023.1.2,Win32,144.6549978,,,,,,,,0.850925926,-0.040740741,0,0,0,0,2,2,16,1,0.22,-0.22,,,,,,,,,,,,,,,,,,
,59d9d9cd8fd07a0001842484,2023-07-19_21h12.59.745,prioq-eyetrack,2023.1.2,Win32,144.6549978,,,,,,,,0.850925926,-0.040740741,0,0,0,0,3,3,0,1,-0.44,-0.44,,,,,,,,,,,,,,,,,,
,59d9d9cd8fd07a0001842484,2023-07-19_21h12.59.745,prioq-eyetrack,2023.1.2,Win32,144.6549978,,,,,,,,0.850925926,-0.040740741,0,0,0,0,4,4,2,1,-0.44,0,,,,,,,,,,,,,,,,,,
,59d9d9cd8fd07a0001842484,2023-07-19_21h12.59.745,prioq-eyetrack,2023.1.2,Win32,144.6549978,,,,,,,,0.850925926,-0.040740741,0,0,0,0,5,5,30,1,0.66,-0.22,,,,,,,,,,,,,,,,,,
,59d9d9cd8fd07a0001842484,2023-07-19_21h12.59.745,prioq-eyetrack,2023.1.2,Win32,144.6549978,,,,,,,,0.850925926,-0.040740741,0,0,0,0,6,6,6,1,-0.22,-0.22,,,,,,,,,,,,,,,,,,
,59d9d9cd8fd07a0001842484,2023-07-19_21h12.59.745,prioq-eyetrack,2023.1.2,Win32,144.6549978,,,,,,,,0.850925926,-0.040740741,0,0,0,0,7,7,14,1,0,0.44,,,,,,,,,,,,,,,,,,
,59d9d9cd8fd07a0001842484,2023-07-19_21h12.59.745,prioq-eyetrack,2023.1.2,Win32,144.6549978,,,,,,,,0.850925926,-0.040740741,0,0,0,0,8,8,10,1,0,-0.44,,,,,,,,,,,,,,,,,,
,59d9d9cd8fd07a0001842484,2023-07-19_21h12.59.745,prioq-eyetrack,2023.1.2,Win32,144.6549978,,,,,,,,0.850925926,-0.040740741,0,0,0,0,9,9,22,1,0.44,0,,,,,,,,,,,,,,,,,,
,59d9d9cd8fd07a0001842484,2023-07-19_21h12.59.745,prioq-eyetrack,2023.1.2,Win32,144.6549978,,,,,,,,0.850925926,-0.040740741,0,0,0,0,10,10,3,1,-0.44,0.22,,,,,,,,,,,,,,,,,,
,59d9d9cd8fd07a0001842484,2023-07-19_21h12.59.745,prioq-eyetrack,2023.1.2,Win32,144.6549978,,,,,,,,0.850925926,-0.040740741,0,0,0,0,11,11,26,1,-0.66,-0.22,,,,,,,,,,,,,,,,,,
,59d9d9cd8fd07a0001842484,2023-07-19_21h12.59.745,prioq-eyetrack,2023.1.2,Win32,144.6549978,,,,,,,,0.850925926,-0.040740741,0,0,0,0,12,12,33,1,0.66,0.44,,,,,,,,,,,,,,,,,,
,59d9d9cd8fd07a0001842484,2023-07-19_21h12.59.745,prioq-eyetrack,2023.1.2,Win32,144.6549978,,,,,,,,0.850925926,-0.040740741,0,0,0,0,13,13,19,1,0.22,0.44,,,,,,,,,,,,,,,,,,
,59d9d9cd8fd07a0001842484,2023-07-19_21h12.59.745,prioq-eyetrack,2023.1.2,Win32,144.6549978,,,,,,,,0.850925926,-0.040740741,0,0,0,0,14,14,5,1,-0.22,-0.44,,,,,,,,,,,,,,,,,,
,59d9d9cd8fd07a0001842484,2023-07-19_21h12.59.745,prioq-eyetrack,2023.1.2,Win32,144.6549978,,,,,,,,0.850925926,-0.040740741,0,0,0,0,15,15,27,1,-0.66,0,,,,,,,,,,,,,,,,,,
,59d9d9cd8fd07a0001842484,2023-07-19_21h12.59.745,prioq-eyetrack,2023.1.2,Win32,144.6549978,,,,,,,,0.850925926,-0.040740741,0,0,0,0,16,16,13,1,0,0.22,,,,,,,,,,,,,,,,,,
