RoundLeft,participant,date,expName,psychopyVersion,OS,frameRate,inst1_resp.keys,inst1_resp.rt,calibrationMouse.x,calibrationMouse.y,calibrationMouse.leftButton,calibrationMouse.midButton,calibrationMouse.rightButton,calibrationClick.x,calibrationClick.y,calibrationClick.leftButton,calibrationClick.midButton,calibrationClick.rightButton,calibrationClick.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,calibration_x,calibration_y,left,right,rawFixations,repeats,points,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,ic_trials.thisRepN,ic_trials.thisTrialN,ic_trials.thisN,ic_trials.thisIndex,ic_trials.ran,path
FALSE,5eaf2b7e05ff7862e21e9d3b,2023-07-19_21h05.54.576,prioq-eyetrack,2023.1.2,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5eaf2b7e05ff7862e21e9d3b,2023-07-19_21h05.54.576,prioq-eyetrack,2023.1.2,MacIntel,60.0024001,space,5.0567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5eaf2b7e05ff7862e21e9d3b,2023-07-19_21h05.54.576,prioq-eyetrack,2023.1.2,MacIntel,60.0024001,,,0.150351563,-0.089201389,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5eaf2b7e05ff7862e21e9d3b,2023-07-19_21h05.54.576,prioq-eyetrack,2023.1.2,MacIntel,60.0024001,,,,,,,,-0.445507812,0.212274306,1,0,0,calibration_square,0,0,0,3,1,-0.44,0.22,,,,,,,,,,,,,,,,,,
,5eaf2b7e05ff7862e21e9d3b,2023-07-19_21h05.54.576,prioq-eyetrack,2023.1.2,MacIntel,60.0024001,,,,,,,,0.656705729,-0.444396701,1,0,0,calibration_square,0,1,1,29,1,0.66,-0.44,,,,,,,,,,,,,,,,,,
,5eaf2b7e05ff7862e21e9d3b,2023-07-19_21h05.54.576,prioq-eyetrack,2023.1.2,MacIntel,60.0024001,,,,,,,,-0.439574653,0.003250868,1,0,0,calibration_square,0,2,2,2,1,-0.44,0,,,,,,,,,,,,,,,,,,
,5eaf2b7e05ff7862e21e9d3b,2023-07-19_21h05.54.576,prioq-eyetrack,2023.1.2,MacIntel,60.0024001,,,,,,,,0.658159722,-0.22062066,1,0,0,calibration_square,0,3,3,30,1,0.66,-0.22,,,,,,,,,,,,,,,,,,
,5eaf2b7e05ff7862e21e9d3b,2023-07-19_21h05.54.576,prioq-eyetrack,2023.1.2,MacIntel,60.0024001,,,,,,,,-0.213198785,-0.44062934,1,0,0,calibration_square,0,4,4,5,1,-0.22,-0.44,,,,,,,,,,,,,,,,,,
,5eaf2b7e05ff7862e21e9d3b,2023-07-19_21h05.54.576,prioq-eyetrack,2023.1.2,MacIntel,60.0024001,,,,,,,,0.000108507,0.435434028,1,0,0,calibration_square,0,5,5,14,1,0,0.44,,,,,,,,,,,,,,,,,,
,5eaf2b7e05ff7862e21e9d3b,2023-07-19_21h05.54.576,prioq-eyetrack,2023.1.2,MacIntel,60.0024001,,,,,,,,0.224743924,0.000902778,1,0,0,calibration_square,0,6,6,17,1,0.22,0,,,,,,,,,,,,,,,,,,
,5eaf2b7e05ff7862e21e9d3b,2023-07-19_21h05.54.576,prioq-eyetrack,2023.1.2,MacIntel,60.0024001,,,,,,,,0.445551215,-0.440373264,1,0,0,calibration_square,0,7,7,20,1,0.44,-0.44,,,,,,,,,,,,,,,,,,
,5eaf2b7e05ff7862e21e9d3b,2023-07-19_21h05.54.576,prioq-eyetrack,2023.1.2,MacIntel,60.0024001,,,,,,,,-0.658637153,-0.005915799,1,0,0,calibration_square,0,8,8,27,1,-0.66,0,,,,,,,,,,,,,,,,,,
,5eaf2b7e05ff7862e21e9d3b,2023-07-19_21h05.54.576,prioq-eyetrack,2023.1.2,MacIntel,60.0024001,,,,,,,,-0.2275,-0.221553819,1,0,0,calibration_square,0,9,9,6,1,-0.22,-0.22,,,,,,,,,,,,,,,,,,
,5eaf2b7e05ff7862e21e9d3b,2023-07-19_21h05.54.576,prioq-eyetrack,2023.1.2,MacIntel,60.0024001,,,,,,,,0.659674479,0.426341146,1,0,0,,0,10,10,33,1,0.66,0.44,,,,,,,,,,,,,,,,,,
,5eaf2b7e05ff7862e21e9d3b,2023-07-19_21h05.54.576,prioq-eyetrack,2023.1.2,MacIntel,60.0024001,,,,,,,,-0.433767361,0.453884549,1,0,0,,0,11,11,4,1,-0.44,0.44,,,,,,,,,,,,,,,,,,
,5eaf2b7e05ff7862e21e9d3b,2023-07-19_21h05.54.576,prioq-eyetrack,2023.1.2,MacIntel,60.0024001,,,,,,,,-0.002309028,-0.001041667,1,0,0,calibration_square,0,12,12,12,1,0,0,,,,,,,,,,,,,,,,,,
,5eaf2b7e05ff7862e21e9d3b,2023-07-19_21h05.54.576,prioq-eyetrack,2023.1.2,MacIntel,60.0024001,,,,,,,,0.655807292,0.214592014,1,0,0,calibration_square,0,13,13,32,1,0.66,0.22,,,,,,,,,,,,,,,,,,
,5eaf2b7e05ff7862e21e9d3b,2023-07-19_21h05.54.576,prioq-eyetrack,2023.1.2,MacIntel,60.0024001,,,,,,,,0.430755208,0.211453993,1,0,0,calibration_square,0,14,14,23,1,0.44,0.22,,,,,,,,,,,,,,,,,,
,5eaf2b7e05ff7862e21e9d3b,2023-07-19_21h05.54.576,prioq-eyetrack,2023.1.2,MacIntel,60.0024001,,,,,,,,0.66280816,0.000334201,1,0,0,calibration_square,0,15,15,31,1,0.66,0,,,,,,,,,,,,,,,,,,
,5eaf2b7e05ff7862e21e9d3b,2023-07-19_21h05.54.576,prioq-eyetrack,2023.1.2,MacIntel,60.0024001,,,,,,,,-0.434513889,-0.449305556,1,0,0,calibration_square,0,16,16,0,1,-0.44,-0.44,,,,,,,,,,,,,,,,,,
,5eaf2b7e05ff7862e21e9d3b,2023-07-19_21h05.54.576,prioq-eyetrack,2023.1.2,MacIntel,60.0024001,,,,,,,,-0.22218316,0.224023438,1,0,0,calibration_square,0,17,17,8,1,-0.22,0.22,,,,,,,,,,,,,,,,,,
,5eaf2b7e05ff7862e21e9d3b,2023-07-19_21h05.54.576,prioq-eyetrack,2023.1.2,MacIntel,60.0024001,,,,,,,,0.215716146,-0.436106771,1,0,0,calibration_square,0,18,18,15,1,0.22,-0.44,,,,,,,,,,,,,,,,,,
,5eaf2b7e05ff7862e21e9d3b,2023-07-19_21h05.54.576,prioq-eyetrack,2023.1.2,MacIntel,60.0024001,,,,,,,,0.215681424,0.446232639,1,0,0,calibration_square,0,19,19,19,1,0.22,0.44,,,,,,,,,,,,,,,,,,
,5eaf2b7e05ff7862e21e9d3b,2023-07-19_21h05.54.576,prioq-eyetrack,2023.1.2,MacIntel,60.0024001,,,,,,,,-0.650959201,-0.218671875,1,0,0,calibration_square,0,20,20,26,1,-0.66,-0.22,,,,,,,,,,,,,,,,,,
,5eaf2b7e05ff7862e21e9d3b,2023-07-19_21h05.54.576,prioq-eyetrack,2023.1.2,MacIntel,60.0024001,,,,,,,,-0.23249566,0.429726563,1,0,0,,0,21,21,9,1,-0.22,0.44,,,,,,,,,,,,,,,,,,
,5eaf2b7e05ff7862e21e9d3b,2023-07-19_21h05.54.576,prioq-eyetrack,2023.1.2,MacIntel,60.0024001,,,,,,,,0.441449653,-0.224292535,1,0,0,calibration_square,0,22,22,21,1,0.44,-0.22,,,,,,,,,,,,,,,,,,
,5eaf2b7e05ff7862e21e9d3b,2023-07-19_21h05.54.576,prioq-eyetrack,2023.1.2,MacIntel,60.0024001,,,,,,,,0.008389757,-0.450334201,1,0,0,,0,23,23,10,1,0,-0.44,,,,,,,,,,,,,,,,,,
,5eaf2b7e05ff7862e21e9d3b,2023-07-19_21h05.54.576,prioq-eyetrack,2023.1.2,MacIntel,60.0024001,,,,,,,,-0.445117188,-0.230399306,1,0,0,,0,24,24,1,1,-0.44,-0.22,,,,,,,,,,,,,,,,,,
