RoundLeft,participant,date,expName,psychopyVersion,OS,frameRate,inst1_resp.keys,inst1_resp.rt,calibrationMouse.x,calibrationMouse.y,calibrationMouse.leftButton,calibrationMouse.midButton,calibrationMouse.rightButton,calibrationClick.x,calibrationClick.y,calibrationClick.leftButton,calibrationClick.midButton,calibrationClick.rightButton,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,calibration_x,calibration_y,calibrationClick.clicked_name,left,right,rawFixations,repeats,points,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,ic_trials.thisRepN,ic_trials.thisTrialN,ic_trials.thisN,ic_trials.thisIndex,ic_trials.ran,path
TRUE,637d4793730be3ac44f5a4a5,2023-07-20_04h37.26.053,prioq-eyetrack,2023.1.2,Win32,59.05628064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h37.26.053,prioq-eyetrack,2023.1.2,Win32,59.05628064,space,2.5803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h37.26.053,prioq-eyetrack,2023.1.2,Win32,59.05628064,,,0.42777775,0.14444443,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h37.26.053,prioq-eyetrack,2023.1.2,Win32,59.05628064,,,,,,,,-0.428703697,0.453703704,1,0,0,0,0,0,4,1,-0.44,0.44,,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h37.26.053,prioq-eyetrack,2023.1.2,Win32,59.05628064,,,,,,,,-0.445370356,0.210185175,1,0,0,0,1,1,3,1,-0.44,0.22,calibration_square,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h37.26.053,prioq-eyetrack,2023.1.2,Win32,59.05628064,,,,,,,,0.22129631,0.224074063,1,0,0,0,2,2,18,1,0.22,0.22,calibration_square,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h37.26.053,prioq-eyetrack,2023.1.2,Win32,59.05628064,,,,,,,,0.670370455,-0.469444487,1,0,0,0,3,3,29,1,0.66,-0.44,,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h37.26.053,prioq-eyetrack,2023.1.2,Win32,59.05628064,,,,,,,,0.000925912,-0.260185171,1,0,0,0,4,4,11,1,0,-0.22,,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h37.26.053,prioq-eyetrack,2023.1.2,Win32,59.05628064,,,,,,,,0.450925898,0.462962963,1,0,0,0,5,5,24,1,0.44,0.44,,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h37.26.053,prioq-eyetrack,2023.1.2,Win32,59.05628064,,,,,,,,-0.228703675,-0.452777792,1,0,0,0,6,6,5,1,-0.22,-0.44,,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h37.26.053,prioq-eyetrack,2023.1.2,Win32,59.05628064,,,,,,,,0.452777863,-0.232407393,1,0,0,0,7,7,21,1,0.44,-0.22,,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h37.26.053,prioq-eyetrack,2023.1.2,Win32,59.05628064,,,,,,,,-0.454629616,-0.010185206,1,0,0,0,8,8,2,1,-0.44,0,,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h37.26.053,prioq-eyetrack,2023.1.2,Win32,59.05628064,,,,,,,,-0.211111069,0.421296296,1,0,0,0,9,9,9,1,-0.22,0.44,,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h37.26.053,prioq-eyetrack,2023.1.2,Win32,59.05628064,,,,,,,,-0.220370328,-0.002777771,1,0,0,0,10,10,7,1,-0.22,0,calibration_square,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h37.26.053,prioq-eyetrack,2023.1.2,Win32,59.05628064,,,,,,,,-0.456481474,-0.431481467,1,0,0,0,11,11,0,1,-0.44,-0.44,,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h37.26.053,prioq-eyetrack,2023.1.2,Win32,59.05628064,,,,,,,,-0.656481478,-0.008333347,1,0,0,0,12,12,27,1,-0.66,0,calibration_square,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h37.26.053,prioq-eyetrack,2023.1.2,Win32,59.05628064,,,,,,,,-0.211111069,-0.22129631,1,0,0,0,13,13,6,1,-0.22,-0.22,calibration_square,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h37.26.053,prioq-eyetrack,2023.1.2,Win32,59.05628064,,,,,,,,-0.000925912,0.001851859,1,0,0,0,14,14,12,1,0,0,calibration_square,,,,,,,,,,,,,,,,,,
,637d4793730be3ac44f5a4a5,2023-07-20_04h37.26.053,prioq-eyetrack,2023.1.2,Win32,59.05628064,,,,,,,,-0.201851809,0.213888892,1,0,0,0,15,15,8,1,-0.22,0.22,,,,,,,,,,,,,,,,,,,
