RoundLeft,participant,date,expName,psychopyVersion,OS,frameRate,inst1_resp.keys,inst1_resp.rt,calibrationMouse.x,calibrationMouse.y,calibrationMouse.leftButton,calibrationMouse.midButton,calibrationMouse.rightButton,calibrationClick.x,calibrationClick.y,calibrationClick.leftButton,calibrationClick.midButton,calibrationClick.rightButton,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,calibration_x,calibration_y,left,right,rawFixations,repeats,points,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,ic_trials.thisRepN,ic_trials.thisTrialN,ic_trials.thisN,ic_trials.thisIndex,ic_trials.ran,path
,5dea5ba4446c901777bde897,2023-07-19_20h32.46.351,prioq-eyetrack,2023.1.2,MacIntel,250,,,,,,,,-0.094102886,0.02195734,0,0,0,0,25,25,29,1,0.66,-0.44,,,,,,,,,,,,,,,,,,
,5dea5ba4446c901777bde897,2023-07-19_20h32.46.351,prioq-eyetrack,2023.1.2,MacIntel,250,,,,,,,,-0.094102886,0.02195734,0,0,0,0,26,26,27,1,-0.66,0,,,,,,,,,,,,,,,,,,
,5dea5ba4446c901777bde897,2023-07-19_20h32.46.351,prioq-eyetrack,2023.1.2,MacIntel,250,,,,,,,,-0.094102886,0.02195734,0,0,0,0,27,27,31,1,0.66,0,,,,,,,,,,,,,,,,,,
,5dea5ba4446c901777bde897,2023-07-19_20h32.46.351,prioq-eyetrack,2023.1.2,MacIntel,250,,,,,,,,-0.094102886,0.02195734,0,0,0,0,28,28,23,1,0.44,0.22,,,,,,,,,,,,,,,,,,
,5dea5ba4446c901777bde897,2023-07-19_20h32.46.351,prioq-eyetrack,2023.1.2,MacIntel,250,,,,,,,,-0.094102886,0.02195734,0,0,0,0,29,29,25,1,-0.66,-0.44,,,,,,,,,,,,,,,,,,
,5dea5ba4446c901777bde897,2023-07-19_20h32.46.351,prioq-eyetrack,2023.1.2,MacIntel,250,,,,,,,,-0.094102886,0.02195734,0,0,0,0,30,30,33,1,0.66,0.44,,,,,,,,,,,,,,,,,,
,5dea5ba4446c901777bde897,2023-07-19_20h32.46.351,prioq-eyetrack,2023.1.2,MacIntel,250,,,,,,,,-0.094102886,0.02195734,0,0,0,0,31,31,1,1,-0.44,-0.22,,,,,,,,,,,,,,,,,,
,5dea5ba4446c901777bde897,2023-07-19_20h32.46.351,prioq-eyetrack,2023.1.2,MacIntel,250,,,,,,,,-0.094102886,0.02195734,0,0,0,0,32,32,24,1,0.44,0.44,,,,,,,,,,,,,,,,,,
,5dea5ba4446c901777bde897,2023-07-19_20h32.46.351,prioq-eyetrack,2023.1.2,MacIntel,250,,,,,,,,-0.094102886,0.02195734,0,0,0,0,33,33,2,1,-0.44,0,,,,,,,,,,,,,,,,,,
,5dea5ba4446c901777bde897,2023-07-19_20h32.46.351,prioq-eyetrack,2023.1.2,MacIntel,250,,,,,,,,,,,,,,,,,,,,Icecreams/c1-sc1-1.png,Icecreams/c1-sc1-1.png,"[{""x"":730,""y"":486,""timestamp"":1689820508783}]","[0,0]",0,[],[],[],[],[],[],[],0,0,0,192,1,Icecreams/c1-sc3-1.png
,5dea5ba4446c901777bde897,2023-07-19_20h32.46.351,prioq-eyetrack,2023.1.2,MacIntel,250,,,,,,,,,,,,,,,,,,,,Icecreams/c1-sc3-1.png,Icecreams/c1-sc1-1.png,"[{""x"":730,""y"":486,""timestamp"":1689820508788}]","[0,0]",0,[],[],[],[],[],[],[],0,1,1,139,1,Icecreams/c1-sc1-U2.png
