RoundLeft,participant,date,expName,psychopyVersion,OS,frameRate,inst1_resp.keys,inst1_resp.rt,calibrationMouse.x,calibrationMouse.y,calibrationMouse.leftButton,calibrationMouse.midButton,calibrationMouse.rightButton,calibrationClick.x,calibrationClick.y,calibrationClick.leftButton,calibrationClick.midButton,calibrationClick.rightButton,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,calibration_x,calibration_y,calibrationClick.clicked_name,left,right,rawFixations,repeats,points,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,ic_trials.thisRepN,ic_trials.thisTrialN,ic_trials.thisN,ic_trials.thisIndex,ic_trials.ran,path
FALSE,615efd1df11a7d21f0f12f68,2023-07-19_23h46.57.472,prioq-eyetrack,2023.1.2,Win32,59.47424765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,615efd1df11a7d21f0f12f68,2023-07-19_23h46.57.472,prioq-eyetrack,2023.1.2,Win32,59.47424765,space,16.2908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,615efd1df11a7d21f0f12f68,2023-07-19_23h46.57.472,prioq-eyetrack,2023.1.2,Win32,59.47424765,,,0.252604167,-0.083333333,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,615efd1df11a7d21f0f12f68,2023-07-19_23h46.57.472,prioq-eyetrack,2023.1.2,Win32,59.47424765,,,,,,,,-0.673177083,-0.221354167,0,0,0,0,0,0,26,1,-0.66,-0.22,,,,,,,,,,,,,,,,,,,
,615efd1df11a7d21f0f12f68,2023-07-19_23h46.57.472,prioq-eyetrack,2023.1.2,Win32,59.47424765,,,,,,,,0.162760417,-0.084635417,0,0,0,0,1,1,28,1,-0.66,0.22,,,,,,,,,,,,,,,,,,,
,615efd1df11a7d21f0f12f68,2023-07-19_23h46.57.472,prioq-eyetrack,2023.1.2,Win32,59.47424765,,,,,,,,-0.220052083,0.0078125,1,0,0,0,2,2,7,1,-0.22,0,calibration_square,,,,,,,,,,,,,,,,,,
,615efd1df11a7d21f0f12f68,2023-07-19_23h46.57.472,prioq-eyetrack,2023.1.2,Win32,59.47424765,,,,,,,,0.001302083,-0.432291667,1,0,0,0,3,3,10,1,0,-0.44,calibration_square,,,,,,,,,,,,,,,,,,
,615efd1df11a7d21f0f12f68,2023-07-19_23h46.57.472,prioq-eyetrack,2023.1.2,Win32,59.47424765,,,,,,,,-0.4453125,0.22265625,1,0,0,0,4,4,3,1,-0.44,0.22,calibration_square,,,,,,,,,,,,,,,,,,
,615efd1df11a7d21f0f12f68,2023-07-19_23h46.57.472,prioq-eyetrack,2023.1.2,Win32,59.47424765,,,,,,,,-0.005208333,-0.005208333,1,0,0,0,5,5,12,1,0,0,calibration_square,,,,,,,,,,,,,,,,,,
,615efd1df11a7d21f0f12f68,2023-07-19_23h46.57.472,prioq-eyetrack,2023.1.2,Win32,59.47424765,,,,,,,,-0.665364583,-0.4375,1,0,0,0,6,6,25,1,-0.66,-0.44,calibration_square,,,,,,,,,,,,,,,,,,
