RoundLeft,participant,date,expName,psychopyVersion,OS,frameRate,inst1_resp.keys,inst1_resp.rt,calibrationMouse.x,calibrationMouse.y,calibrationMouse.leftButton,calibrationMouse.midButton,calibrationMouse.rightButton,calibrationClick.x,calibrationClick.y,calibrationClick.leftButton,calibrationClick.midButton,calibrationClick.rightButton,calibrationClick.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,calibration_x,calibration_y,left,right,rawFixations,repeats,points,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,ic_trials.thisRepN,ic_trials.thisTrialN,ic_trials.thisN,ic_trials.thisIndex,ic_trials.ran,path
FALSE,5fb96b9798cd084465b0bf36,2023-07-19_23h28.09.980,prioq-eyetrack,2023.1.2,Win32,59.94125757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5fb96b9798cd084465b0bf36,2023-07-19_23h28.09.980,prioq-eyetrack,2023.1.2,Win32,59.94125757,space,3.624699999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5fb96b9798cd084465b0bf36,2023-07-19_23h28.09.980,prioq-eyetrack,2023.1.2,Win32,59.94125757,,,0.125925926,-0.37962963,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5fb96b9798cd084465b0bf36,2023-07-19_23h28.09.980,prioq-eyetrack,2023.1.2,Win32,59.94125757,,,,,,,,-0.444444444,-0.22037037,1,0,0,calibration_square,0,0,0,1,1,-0.44,-0.22,,,,,,,,,,,,,,,,,,
,5fb96b9798cd084465b0bf36,2023-07-19_23h28.09.980,prioq-eyetrack,2023.1.2,Win32,59.94125757,,,,,,,,0.014814815,-0.000925926,1,0,0,,0,1,1,12,1,0,0,,,,,,,,,,,,,,,,,,
,5fb96b9798cd084465b0bf36,2023-07-19_23h28.09.980,prioq-eyetrack,2023.1.2,Win32,59.94125757,,,,,,,,-0.651851852,-0.225925926,1,0,0,calibration_square,0,2,2,26,1,-0.66,-0.22,,,,,,,,,,,,,,,,,,
,5fb96b9798cd084465b0bf36,2023-07-19_23h28.09.980,prioq-eyetrack,2023.1.2,Win32,59.94125757,,,,,,,,0.667592593,0.444444444,1,0,0,calibration_square,0,3,3,33,1,0.66,0.44,,,,,,,,,,,,,,,,,,
,5fb96b9798cd084465b0bf36,2023-07-19_23h28.09.980,prioq-eyetrack,2023.1.2,Win32,59.94125757,,,,,,,,-0.440740741,0.214814815,1,0,0,calibration_square,0,4,4,3,1,-0.44,0.22,,,,,,,,,,,,,,,,,,
,5fb96b9798cd084465b0bf36,2023-07-19_23h28.09.980,prioq-eyetrack,2023.1.2,Win32,59.94125757,,,,,,,,0.656481481,-0.442592593,1,0,0,calibration_square,0,5,5,29,1,0.66,-0.44,,,,,,,,,,,,,,,,,,
,5fb96b9798cd084465b0bf36,2023-07-19_23h28.09.980,prioq-eyetrack,2023.1.2,Win32,59.94125757,,,,,,,,0.223148148,-0.448148148,1,0,0,calibration_square,0,6,6,15,1,0.22,-0.44,,,,,,,,,,,,,,,,,,
,5fb96b9798cd084465b0bf36,2023-07-19_23h28.09.980,prioq-eyetrack,2023.1.2,Win32,59.94125757,,,,,,,,-0.657407407,0.005555556,1,0,0,calibration_square,0,7,7,27,1,-0.66,0,,,,,,,,,,,,,,,,,,
,5fb96b9798cd084465b0bf36,2023-07-19_23h28.09.980,prioq-eyetrack,2023.1.2,Win32,59.94125757,,,,,,,,-0.22037037,-0.444444444,1,0,0,calibration_square,0,8,8,5,1,-0.22,-0.44,,,,,,,,,,,,,,,,,,
,5fb96b9798cd084465b0bf36,2023-07-19_23h28.09.980,prioq-eyetrack,2023.1.2,Win32,59.94125757,,,,,,,,0.662037037,-0.005555556,1,0,0,calibration_square,0,9,9,31,1,0.66,0,,,,,,,,,,,,,,,,,,
,5fb96b9798cd084465b0bf36,2023-07-19_23h28.09.980,prioq-eyetrack,2023.1.2,Win32,59.94125757,,,,,,,,0.448148148,0.441666667,1,0,0,calibration_square,0,10,10,24,1,0.44,0.44,,,,,,,,,,,,,,,,,,
,5fb96b9798cd084465b0bf36,2023-07-19_23h28.09.980,prioq-eyetrack,2023.1.2,Win32,59.94125757,,,,,,,,0.224074074,0.436111111,1,0,0,calibration_square,0,11,11,19,1,0.22,0.44,,,,,,,,,,,,,,,,,,
,5fb96b9798cd084465b0bf36,2023-07-19_23h28.09.980,prioq-eyetrack,2023.1.2,Win32,59.94125757,,,,,,,,-0.657407407,0.217592593,1,0,0,calibration_square,0,12,12,28,1,-0.66,0.22,,,,,,,,,,,,,,,,,,
,5fb96b9798cd084465b0bf36,2023-07-19_23h28.09.980,prioq-eyetrack,2023.1.2,Win32,59.94125757,,,,,,,,-0.003703704,-0.444444444,1,0,0,calibration_square,0,13,13,10,1,0,-0.44,,,,,,,,,,,,,,,,,,
