RoundLeft,participant,date,expName,psychopyVersion,OS,frameRate,inst1_resp.keys,inst1_resp.rt,calibrationMouse.x,calibrationMouse.y,calibrationMouse.leftButton,calibrationMouse.midButton,calibrationMouse.rightButton,calibrationClick.x,calibrationClick.y,calibrationClick.leftButton,calibrationClick.midButton,calibrationClick.rightButton,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,calibration_x,calibration_y,left,right,rawFixations,repeats,points,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,ic_trials.thisRepN,ic_trials.thisTrialN,ic_trials.thisN,ic_trials.thisIndex,ic_trials.ran,path
,645c5d4527a85958aec271f4,2023-07-19_21h16.26.885,prioq-eyetrack,2023.1.2,MacIntel,59.99880002,,,,,,,,-0.11327691,0.096197917,0,0,0,0,24,24,27,1,-0.66,0,,,,,,,,,,,,,,,,,,
,645c5d4527a85958aec271f4,2023-07-19_21h16.26.885,prioq-eyetrack,2023.1.2,MacIntel,59.99880002,,,,,,,,-0.11327691,0.096197917,0,0,0,0,25,25,33,1,0.66,0.44,,,,,,,,,,,,,,,,,,
,645c5d4527a85958aec271f4,2023-07-19_21h16.26.885,prioq-eyetrack,2023.1.2,MacIntel,59.99880002,,,,,,,,-0.11327691,0.096197917,0,0,0,0,26,26,16,1,0.22,-0.22,,,,,,,,,,,,,,,,,,
,645c5d4527a85958aec271f4,2023-07-19_21h16.26.885,prioq-eyetrack,2023.1.2,MacIntel,59.99880002,,,,,,,,-0.11327691,0.096197917,0,0,0,0,27,27,25,1,-0.66,-0.44,,,,,,,,,,,,,,,,,,
,645c5d4527a85958aec271f4,2023-07-19_21h16.26.885,prioq-eyetrack,2023.1.2,MacIntel,59.99880002,,,,,,,,-0.11327691,0.096197917,0,0,0,0,28,28,31,1,0.66,0,,,,,,,,,,,,,,,,,,
,645c5d4527a85958aec271f4,2023-07-19_21h16.26.885,prioq-eyetrack,2023.1.2,MacIntel,59.99880002,,,,,,,,-0.11327691,0.096197917,0,0,0,0,29,29,21,1,0.44,-0.22,,,,,,,,,,,,,,,,,,
,645c5d4527a85958aec271f4,2023-07-19_21h16.26.885,prioq-eyetrack,2023.1.2,MacIntel,59.99880002,,,,,,,,-0.11327691,0.096197917,0,0,0,0,30,30,30,1,0.66,-0.22,,,,,,,,,,,,,,,,,,
,645c5d4527a85958aec271f4,2023-07-19_21h16.26.885,prioq-eyetrack,2023.1.2,MacIntel,59.99880002,,,,,,,,-0.11327691,0.096197917,0,0,0,0,31,31,19,1,0.22,0.44,,,,,,,,,,,,,,,,,,
,645c5d4527a85958aec271f4,2023-07-19_21h16.26.885,prioq-eyetrack,2023.1.2,MacIntel,59.99880002,,,,,,,,-0.11327691,0.096197917,0,0,0,0,32,32,14,1,0,0.44,,,,,,,,,,,,,,,,,,
,645c5d4527a85958aec271f4,2023-07-19_21h16.26.885,prioq-eyetrack,2023.1.2,MacIntel,59.99880002,,,,,,,,-0.11327691,0.096197917,0,0,0,0,33,33,26,1,-0.66,-0.22,,,,,,,,,,,,,,,,,,
,645c5d4527a85958aec271f4,2023-07-19_21h16.26.885,prioq-eyetrack,2023.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,Icecreams/c1-sc1-1.png,Icecreams/c1-sc1-1.png,"[{""x"":584.4,""y"":349.6,""timestamp"":1689826729287}]","[0,0]",0,[],[],[],[],[],[],[],0,0,0,180,1,Icecreams/c1-sc3-1.png
,645c5d4527a85958aec271f4,2023-07-19_21h16.26.885,prioq-eyetrack,2023.1.2,MacIntel,59.99880002,,,,,,,,,,,,,,,,,,,,Icecreams/c1-sc3-1.png,Icecreams/c1-sc1-1.png,"[{""x"":584.4,""y"":349.6,""timestamp"":1689826729297}]","[0,0]",0,[],[],[],[],[],[],[],0,1,1,162,1,Icecreams/c1-sc1-U1.png
