RoundLeft,participant,date,expName,psychopyVersion,OS,frameRate,inst1_resp.keys,inst1_resp.rt,calibrationMouse.x,calibrationMouse.y,calibrationMouse.leftButton,calibrationMouse.midButton,calibrationMouse.rightButton,calibrationClick.x,calibrationClick.y,calibrationClick.leftButton,calibrationClick.midButton,calibrationClick.rightButton,calibrationClick.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,calibration_x,calibration_y,left,right,rawFixations,repeats,points,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,ic_trials.thisRepN,ic_trials.thisTrialN,ic_trials.thisN,ic_trials.thisIndex,ic_trials.ran,path
FALSE,6478e5fc76f5ecbc4f0ed353,2023-07-19_21h11.20.010,prioq-eyetrack,2023.1.2,Win32,145.0536699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6478e5fc76f5ecbc4f0ed353,2023-07-19_21h11.20.010,prioq-eyetrack,2023.1.2,Win32,145.0536699,space,2.8594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6478e5fc76f5ecbc4f0ed353,2023-07-19_21h11.20.010,prioq-eyetrack,2023.1.2,Win32,145.0536699,,,0.093055556,0.101388889,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6478e5fc76f5ecbc4f0ed353,2023-07-19_21h11.20.010,prioq-eyetrack,2023.1.2,Win32,145.0536699,,,,,,,,-0.445833333,0.215277778,1,0,0,calibration_square,0,0,0,3,1,-0.44,0.22,,,,,,,,,,,,,,,,,,
,6478e5fc76f5ecbc4f0ed353,2023-07-19_21h11.20.010,prioq-eyetrack,2023.1.2,Win32,145.0536699,,,,,,,,-0.441666667,-0.216666667,1,0,0,calibration_square,0,1,1,1,1,-0.44,-0.22,,,,,,,,,,,,,,,,,,
,6478e5fc76f5ecbc4f0ed353,2023-07-19_21h11.20.010,prioq-eyetrack,2023.1.2,Win32,145.0536699,,,,,,,,-0.6625,0.218055556,1,0,0,calibration_square,0,2,2,28,1,-0.66,0.22,,,,,,,,,,,,,,,,,,
,6478e5fc76f5ecbc4f0ed353,2023-07-19_21h11.20.010,prioq-eyetrack,2023.1.2,Win32,145.0536699,,,,,,,,0.452777778,0.446527778,1,0,0,,0,3,3,24,1,0.44,0.44,,,,,,,,,,,,,,,,,,
,6478e5fc76f5ecbc4f0ed353,2023-07-19_21h11.20.010,prioq-eyetrack,2023.1.2,Win32,145.0536699,,,,,,,,-0.003472222,-0.21875,1,0,0,calibration_square,0,4,4,11,1,0,-0.22,,,,,,,,,,,,,,,,,,
,6478e5fc76f5ecbc4f0ed353,2023-07-19_21h11.20.010,prioq-eyetrack,2023.1.2,Win32,145.0536699,,,,,,,,0.225694444,0.220833333,1,0,0,calibration_square,0,5,5,18,1,0.22,0.22,,,,,,,,,,,,,,,,,,
,6478e5fc76f5ecbc4f0ed353,2023-07-19_21h11.20.010,prioq-eyetrack,2023.1.2,Win32,145.0536699,,,,,,,,0.222916667,0.438194444,1,0,0,calibration_square,0,6,6,19,1,0.22,0.44,,,,,,,,,,,,,,,,,,
,6478e5fc76f5ecbc4f0ed353,2023-07-19_21h11.20.010,prioq-eyetrack,2023.1.2,Win32,145.0536699,,,,,,,,0.659722222,0.222222222,1,0,0,calibration_square,0,7,7,32,1,0.66,0.22,,,,,,,,,,,,,,,,,,
,6478e5fc76f5ecbc4f0ed353,2023-07-19_21h11.20.010,prioq-eyetrack,2023.1.2,Win32,145.0536699,,,,,,,,-0.215277778,-0.433333333,1,0,0,calibration_square,0,8,8,5,1,-0.22,-0.44,,,,,,,,,,,,,,,,,,
,6478e5fc76f5ecbc4f0ed353,2023-07-19_21h11.20.010,prioq-eyetrack,2023.1.2,Win32,145.0536699,,,,,,,,-0.217361111,-0.220138889,1,0,0,calibration_square,0,9,9,6,1,-0.22,-0.22,,,,,,,,,,,,,,,,,,
,6478e5fc76f5ecbc4f0ed353,2023-07-19_21h11.20.010,prioq-eyetrack,2023.1.2,Win32,145.0536699,,,,,,,,-0.444444444,0.435416667,1,0,0,calibration_square,0,10,10,4,1,-0.44,0.44,,,,,,,,,,,,,,,,,,
,6478e5fc76f5ecbc4f0ed353,2023-07-19_21h11.20.010,prioq-eyetrack,2023.1.2,Win32,145.0536699,,,,,,,,-0.220138889,0.442361111,1,0,0,calibration_square,0,11,11,9,1,-0.22,0.44,,,,,,,,,,,,,,,,,,
,6478e5fc76f5ecbc4f0ed353,2023-07-19_21h11.20.010,prioq-eyetrack,2023.1.2,Win32,145.0536699,,,,,,,,0.003472222,-0.434027778,1,0,0,calibration_square,0,12,12,10,1,0,-0.44,,,,,,,,,,,,,,,,,,
,6478e5fc76f5ecbc4f0ed353,2023-07-19_21h11.20.010,prioq-eyetrack,2023.1.2,Win32,145.0536699,,,,,,,,-0.00625,0.004166667,1,0,0,calibration_square,0,13,13,12,1,0,0,,,,,,,,,,,,,,,,,,
,6478e5fc76f5ecbc4f0ed353,2023-07-19_21h11.20.010,prioq-eyetrack,2023.1.2,Win32,145.0536699,,,,,,,,0.440972222,0.001388889,1,0,0,calibration_square,0,14,14,22,1,0.44,0,,,,,,,,,,,,,,,,,,
,6478e5fc76f5ecbc4f0ed353,2023-07-19_21h11.20.010,prioq-eyetrack,2023.1.2,Win32,145.0536699,,,,,,,,-0.661805556,-0.002777778,1,0,0,calibration_square,0,15,15,27,1,-0.66,0,,,,,,,,,,,,,,,,,,
,6478e5fc76f5ecbc4f0ed353,2023-07-19_21h11.20.010,prioq-eyetrack,2023.1.2,Win32,145.0536699,,,,,,,,-0.443055556,-0.001388889,1,0,0,calibration_square,0,16,16,2,1,-0.44,0,,,,,,,,,,,,,,,,,,
,6478e5fc76f5ecbc4f0ed353,2023-07-19_21h11.20.010,prioq-eyetrack,2023.1.2,Win32,145.0536699,,,,,,,,0.227777778,-0.008333333,1,0,0,calibration_square,0,17,17,17,1,0.22,0,,,,,,,,,,,,,,,,,,
,6478e5fc76f5ecbc4f0ed353,2023-07-19_21h11.20.010,prioq-eyetrack,2023.1.2,Win32,145.0536699,,,,,,,,0.220138889,-0.44375,1,0,0,calibration_square,0,18,18,15,1,0.22,-0.44,,,,,,,,,,,,,,,,,,
,6478e5fc76f5ecbc4f0ed353,2023-07-19_21h11.20.010,prioq-eyetrack,2023.1.2,Win32,145.0536699,,,,,,,,-0.666666667,-0.21875,1,0,0,calibration_square,0,19,19,26,1,-0.66,-0.22,,,,,,,,,,,,,,,,,,
,6478e5fc76f5ecbc4f0ed353,2023-07-19_21h11.20.010,prioq-eyetrack,2023.1.2,Win32,145.0536699,,,,,,,,0.452777778,0.220138889,1,0,0,,0,20,20,23,1,0.44,0.22,,,,,,,,,,,,,,,,,,
,6478e5fc76f5ecbc4f0ed353,2023-07-19_21h11.20.010,prioq-eyetrack,2023.1.2,Win32,145.0536699,,,,,,,,0.654861111,-0.220138889,1,0,0,calibration_square,0,21,21,30,1,0.66,-0.22,,,,,,,,,,,,,,,,,,
,6478e5fc76f5ecbc4f0ed353,2023-07-19_21h11.20.010,prioq-eyetrack,2023.1.2,Win32,145.0536699,,,,,,,,-0.223611111,0.226388889,1,0,0,calibration_square,0,22,22,8,1,-0.22,0.22,,,,,,,,,,,,,,,,,,
,6478e5fc76f5ecbc4f0ed353,2023-07-19_21h11.20.010,prioq-eyetrack,2023.1.2,Win32,145.0536699,,,,,,,,0.436111111,-0.4375,1,0,0,calibration_square,0,23,23,20,1,0.44,-0.44,,,,,,,,,,,,,,,,,,
,6478e5fc76f5ecbc4f0ed353,2023-07-19_21h11.20.010,prioq-eyetrack,2023.1.2,Win32,145.0536699,,,,,,,,0.654166667,-0.438888889,1,0,0,calibration_square,0,24,24,29,1,0.66,-0.44,,,,,,,,,,,,,,,,,,
