weights,sigma,mu,B,M
0.132,3.672434671204181,1.7643400494899562,0.35096076621519645,0.09936653807168114
0.133,9.776072731225621,3.292710415730188,0.49609533210485957,0.122759156347864
0.134,5.158810102012355,2.1085789483167674,0.4197148566798485,0.0722639764750627
0.135,5.479592866514308,2.2312650192233354,0.42126672484772787,0.0734424745372215
0.136,6.612468094379209,2.572175176583653,0.43989655325742405,0.026410753773943887
0.137,4.619365935677359,1.867430437172202,0.4242364551511687,0.0678334142315212
0.138,10.695485094485685,3.34723199485341,0.5232785829752917,0.039867067628895594
0.139,13.384587931848781,4.167086936414477,0.5251636134225165,0.02664836136202694
0.14,8.427673042959654,3.182345150149367,0.45179325351303806,0.028174136624363855
0.14100000000000001,3.0318863481966205,1.458111243449446,0.3505068928489596,0.2442783798680828
0.14200000000000002,2.832115263545445,1.2327079122316993,0.39347525886115786,0.136244054616724
0.14300000000000002,2.748599298741223,1.1482630085439471,0.4106730400007854,0.11889336907861196
0.14400000000000002,11.842526471524373,4.452311465578003,0.4535310528691599,0.036981253057264546
0.145,2.6179112125707378,1.2980973032632577,0.33703039816459596,0.08744991593742851
0.146,2.0770883088548273,1.0092408868459957,0.34599271636231016,0.09370161880120319
0.147,7.00868169774358,2.576643835652734,0.46237739622396185,0.04770192653782754
0.148,2.4327834339359615,1.1518876896885912,0.35732587455672193,0.036544643837373145
0.149,10.896246292527172,3.6703546362004342,0.4960588741108541,0.2099507138768072
0.15,11.412008007885602,3.855905279209764,0.4949008149700687,0.07123263724527505
0.151,7.461853383199931,2.6396842127568876,0.4773698186673221,0.0033297250425021836
0.152,7.641960629213653,2.8195637438388075,0.4609650289394458,-0.012840576608918531
0.153,6.703581096915252,2.36873030652386,0.47781106684104185,0.039323418564222064
0.154,11.263294249554557,3.5643538087908957,0.5192287010366733,0.0676912326891602
0.155,6.6646242316185225,2.7789094218455253,0.41146830755960206,0.09489388214558012
0.156,3.2958889078800366,1.263606343423983,0.4457253385393524,0.10803401971958372
0.157,9.402945483349312,3.336198118762489,0.47622882307262177,0.11071197783182965
0.158,1.9951344531235016,0.9032093267379224,0.3767410663885381,0.20509811700879158
0.159,9.971462608803655,3.423508942259915,0.4888366982775584,0.016482785984450295
0.16,9.083896409912885,3.1379573427690857,0.48650059045576605,-0.0014077234774789835
0.161,6.255987867104795,1.8509393654025816,0.5433684521107739,0.013398597632077068
0.162,3.816793075533807,1.4224634311728739,0.4569979807814321,0.15948071417352822
0.163,3.2661970473328275,1.3536682940006524,0.413979328839083,0.18028111461317736
0.164,11.614883384228493,3.7498912082559728,0.5118846442315924,0.14374077601862775
0.165,11.87261261889461,3.3610068420814954,0.5587382433056869,0.10701788813741371
0.166,5.690880878525788,2.1597392630329986,0.44979142434875985,-0.021224109485801106
0.167,11.648130890939314,3.665099028687206,0.5213160061040087,0.12094593182100512
0.168,5.645530011646369,2.396172708508855,0.4040633453153555,0.07961431506907417
